tau,delay,p,q,prob_large,mean_R_inf,std_R_inf
6,0.0,0.6666666666666666,0.3333333333333333,1.0,0.684692,0.06248795173831351
6,0.0,0.6666666666666666,0.38888888888888884,0.996,0.6244839999999999,0.07061293429648592
6,0.0,0.6666666666666666,0.4444444444444444,0.996,0.562736,0.07898646561914273
6,0.0,0.6666666666666666,0.5,0.996,0.51,0.07148499435315554
6,0.0,0.7777777777777777,0.0,1.0,0.895412,0.02396018819779797
6,0.0,0.7777777777777777,0.05555555555555555,1.0,0.8785719999999999,0.024420940714508243
6,0.0,0.7777777777777777,0.1111111111111111,1.0,0.8528399999999999,0.03252096018578822
6,0.0,0.7777777777777777,0.16666666666666666,1.0,0.822952,0.03691591574566945
6,0.0,0.7777777777777777,0.2222222222222222,1.0,0.7845639999999999,0.04543097840897538
6,0.0,0.7777777777777777,0.2777777777777778,1.0,0.743712,0.04654139514289822
6,0.0,0.7777777777777777,0.3333333333333333,0.996,0.690872,0.06898203898705259
6,0.0,0.7777777777777777,0.38888888888888884,0.996,0.619096,0.08774565507155178
6,0.0,0.7777777777777777,0.4444444444444444,0.996,0.538416,0.08984647181716134
6,0.0,0.7777777777777777,0.5,0.996,0.48713999999999996,0.061771118529109936
6,0.0,0.8888888888888888,0.0,1.0,0.895412,0.02396018819779797
6,0.0,0.8888888888888888,0.05555555555555555,1.0,0.877584,0.029313616228393655
6,0.0,0.8888888888888888,0.1111111111111111,1.0,0.8585400000000001,0.031433623570359365
6,0.0,0.8888888888888888,0.16666666666666666,1.0,0.8318,0.037177205090125495
6,0.0,0.8888888888888888,0.2222222222222222,1.0,0.7999919999999999,0.04270342217036288
6,0.0,0.8888888888888888,0.2777777777777778,1.0,0.7537919999999999,0.05741916560098426
6,0.0,0.8888888888888888,0.3333333333333333,0.996,0.6996200000000001,0.07559134743625695
6,0.0,0.8888888888888888,0.38888888888888884,0.996,0.596444,0.11071871295129093
6,0.0,0.8888888888888888,0.4444444444444444,0.996,0.504524,0.08119584029941257
6,0.0,0.8888888888888888,0.5,0.996,0.475056,0.04841915449580209
6,0.0,1.0,0.0,1.0,0.895412,0.02396018819779797
6,0.0,1.0,0.05555555555555555,1.0,0.8822320000000001,0.025711290473862388
6,0.0,1.0,0.1111111111111111,1.0,0.86378,0.032037559533827406
6,0.0,1.0,0.16666666666666666,1.0,0.840832,0.035346531444267096
6,0.0,1.0,0.2222222222222222,1.0,0.808768,0.04638664743480565
6,0.0,1.0,0.2777777777777778,0.996,0.767916,0.06387038946650013
6,0.0,1.0,0.3333333333333333,0.996,0.688496,0.11874096027313548
6,0.0,1.0,0.38888888888888884,0.996,0.55558,0.12602060295633374
6,0.0,1.0,0.4444444444444444,0.996,0.47989599999999993,0.059182967809284955
6,0.0,1.0,0.5,0.996,0.47269999999999995,0.041792492744501336
6,0.5,0.0,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.0,0.05555555555555555,1.0,0.86314,0.025708756497399298
6,0.5,0.0,0.1111111111111111,1.0,0.822624,0.03636796860648458
6,0.5,0.0,0.16666666666666666,1.0,0.7791039999999999,0.03995717064487644
6,0.5,0.0,0.2222222222222222,1.0,0.7364360000000001,0.04235030219945948
6,0.5,0.0,0.2777777777777778,1.0,0.698428,0.04809258156521052
6,0.5,0.0,0.3333333333333333,1.0,0.664388,0.0484790918374254
6,0.5,0.0,0.38888888888888884,1.0,0.632964,0.04901981715485669
6,0.5,0.0,0.4444444444444444,1.0,0.6040599999999999,0.04648798696143886
6,0.5,0.0,0.5,1.0,0.58072,0.046669753196838464
6,0.5,0.1111111111111111,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.1111111111111111,0.05555555555555555,1.0,0.8643,0.029488443042866304
6,0.5,0.1111111111111111,0.1111111111111111,1.0,0.8269719999999999,0.03203767887144572
6,0.5,0.1111111111111111,0.16666666666666666,1.0,0.786008,0.03991094423688218
6,0.5,0.1111111111111111,0.2222222222222222,1.0,0.746588,0.04162688369050862
6,0.5,0.1111111111111111,0.2777777777777778,1.0,0.7071839999999999,0.04590419287706494
6,0.5,0.1111111111111111,0.3333333333333333,1.0,0.66858,0.048835553083587765
6,0.5,0.1111111111111111,0.38888888888888884,1.0,0.638308,0.049981815327715076
6,0.5,0.1111111111111111,0.4444444444444444,1.0,0.607356,0.050137854779873786
6,0.5,0.1111111111111111,0.5,1.0,0.5814600000000001,0.04914988550322291
6,0.5,0.2222222222222222,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.2222222222222222,0.05555555555555555,1.0,0.8672519999999999,0.0287204448399956
6,0.5,0.2222222222222222,0.1111111111111111,1.0,0.8297279999999999,0.03473719486123352
6,0.5,0.2222222222222222,0.16666666666666666,1.0,0.7943720000000001,0.03953699929500229
6,0.5,0.2222222222222222,0.2222222222222222,1.0,0.755864,0.042569545084187824
6,0.5,0.2222222222222222,0.2777777777777778,1.0,0.71426,0.04718246645272212
6,0.5,0.2222222222222222,0.3333333333333333,1.0,0.67594,0.04653064370082206
6,0.5,0.2222222222222222,0.38888888888888884,1.0,0.643492,0.0506021764060412
6,0.5,0.2222222222222222,0.4444444444444444,1.0,0.611632,0.050870974042178496
6,0.5,0.2222222222222222,0.5,1.0,0.582568,0.05100765136714262
6,0.5,0.3333333333333333,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.3333333333333333,0.05555555555555555,1.0,0.8690399999999999,0.02794843214632535
6,0.5,0.3333333333333333,0.1111111111111111,1.0,0.837244,0.03312008793616946
6,0.5,0.3333333333333333,0.16666666666666666,1.0,0.800032,0.03764982087670791
6,0.5,0.3333333333333333,0.2222222222222222,1.0,0.764016,0.042515857471609166
6,0.5,0.3333333333333333,0.2777777777777778,1.0,0.7252199999999999,0.047667055633540914
6,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6835519999999999,0.04964281349527753
6,0.5,0.3333333333333333,0.38888888888888884,1.0,0.648576,0.053165916551216566
6,0.5,0.3333333333333333,0.4444444444444444,1.0,0.614648,0.0513729189672229
6,0.5,0.3333333333333333,0.5,1.0,0.5852280000000001,0.049986504363416874
6,0.5,0.4444444444444444,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.4444444444444444,0.05555555555555555,1.0,0.873792,0.028717092848802566
6,0.5,0.4444444444444444,0.1111111111111111,1.0,0.842756,0.03070916271569114
6,0.5,0.4444444444444444,0.16666666666666666,1.0,0.8082079999999999,0.039249545772830206
6,0.5,0.4444444444444444,0.2222222222222222,1.0,0.7788959999999999,0.03831329820411065
6,0.5,0.4444444444444444,0.2777777777777778,1.0,0.736364,0.04691476831386655
6,0.5,0.4444444444444444,0.3333333333333333,1.0,0.6972999999999999,0.050997932866210426
6,0.5,0.4444444444444444,0.38888888888888884,1.0,0.656632,0.05500712418263087
6,0.5,0.4444444444444444,0.4444444444444444,1.0,0.6195920000000001,0.05561905657070482
6,0.5,0.4444444444444444,0.5,1.0,0.5854000000000001,0.057277875485045024
6,0.5,0.5555555555555556,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.5555555555555556,0.05555555555555555,1.0,0.8764240000000001,0.026136885259807417
6,0.5,0.5555555555555556,0.1111111111111111,1.0,0.84888,0.031460078610593745
6,0.5,0.5555555555555556,0.16666666666666666,1.0,0.820248,0.03578890721324237
6,0.5,0.5555555555555556,0.2222222222222222,1.0,0.785324,0.04211309863101052
6,0.5,0.5555555555555556,0.2777777777777778,1.0,0.746596,0.047750867693287506
6,0.5,0.5555555555555556,0.3333333333333333,1.0,0.7079639999999999,0.05034390468523297
6,0.5,0.5555555555555556,0.38888888888888884,1.0,0.6670440000000001,0.055635233267443844
6,0.5,0.5555555555555556,0.4444444444444444,1.0,0.6244919999999999,0.05730845462833169
6,0.5,0.5555555555555556,0.5,1.0,0.5902719999999999,0.060333594177252405
6,0.5,0.6666666666666666,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.6666666666666666,0.05555555555555555,1.0,0.8776320000000001,0.02603350821923169
6,0.5,0.6666666666666666,0.1111111111111111,1.0,0.857452,0.029536032313418097
6,0.5,0.6666666666666666,0.16666666666666666,1.0,0.830244,0.032728045524525615
6,0.5,0.6666666666666666,0.2222222222222222,1.0,0.795652,0.04169331151275462
6,0.5,0.6666666666666666,0.2777777777777778,1.0,0.761584,0.04690581591087676
6,0.5,0.6666666666666666,0.3333333333333333,1.0,0.7249359999999999,0.0499524664015541
6,0.5,0.6666666666666666,0.38888888888888884,1.0,0.67898,0.05854929272600019
6,0.5,0.6666666666666666,0.4444444444444444,1.0,0.6375360000000001,0.06447197255381537
6,0.5,0.6666666666666666,0.5,1.0,0.590948,0.06323883218072839
6,0.5,0.7777777777777777,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.7777777777777777,0.05555555555555555,1.0,0.8788720000000001,0.027853597750210343
6,0.5,0.7777777777777777,0.1111111111111111,1.0,0.861456,0.029859780474073155
6,0.5,0.7777777777777777,0.16666666666666666,1.0,0.836868,0.03466747628032051
6,0.5,0.7777777777777777,0.2222222222222222,1.0,0.8141519999999999,0.0400444644430428
6,0.5,0.7777777777777777,0.2777777777777778,1.0,0.780172,0.04401549581097483
6,0.5,0.7777777777777777,0.3333333333333333,1.0,0.74424,0.051058183992484886
6,0.5,0.7777777777777777,0.38888888888888884,1.0,0.6962640000000001,0.06459116330822692
6,0.5,0.7777777777777777,0.4444444444444444,1.0,0.651692,0.07272380727504792
6,0.5,0.7777777777777777,0.5,1.0,0.59954,0.06822288360505993
6,0.5,0.8888888888888888,0.0,1.0,0.895412,0.02396018819779797
6,0.5,0.8888888888888888,0.05555555555555555,1.0,0.884132,0.025227052795978467
6,0.5,0.8888888888888888,0.1111111111111111,1.0,0.8661800000000001,0.032019628769022694
6,0.5,0.8888888888888888,0.16666666666666666,1.0,0.8463440000000001,0.03601374213394046
6,0.5,0.8888888888888888,0.2222222222222222,1.0,0.8261719999999999,0.038509770522593474
6,0.5,0.8888888888888888,0.2777777777777778,1.0,0.793572,0.044646456076161765
6,0.5,0.8888888888888888,0.3333333333333333,1.0,0.764368,0.05215978478286098
6,0.5,0.8888888888888888,0.38888888888888884,1.0,0.71646,0.06339701195244138
6,0.5,0.8888888888888888,0.4444444444444444,1.0,0.657936,0.07821684860452056
6,0.5,0.8888888888888888,0.5,1.0,0.6010639999999999,0.07079165017810896
6,0.5,1.0,0.0,1.0,0.895412,0.02396018819779797
6,0.5,1.0,0.05555555555555555,1.0,0.886808,0.02445065385415253
6,0.5,1.0,0.1111111111111111,1.0,0.869184,0.026196472370505066
6,0.5,1.0,0.16666666666666666,1.0,0.8600919999999999,0.03144057210511904
6,0.5,1.0,0.2222222222222222,1.0,0.839024,0.03492285565914618
6,0.5,1.0,0.2777777777777778,1.0,0.815308,0.04295431794032906
6,0.5,1.0,0.3333333333333333,1.0,0.7885720000000002,0.057044589196754716
6,0.5,1.0,0.38888888888888884,1.0,0.7401040000000001,0.07320141372874947
6,0.5,1.0,0.4444444444444444,1.0,0.659864,0.08180526823895014
6,0.5,1.0,0.5,1.0,0.5939599999999999,0.0713792855780902
6,1.0,0.0,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.0,0.05555555555555555,1.0,0.86314,0.025708756497399298
6,1.0,0.0,0.1111111111111111,1.0,0.822624,0.03636796860648458
6,1.0,0.0,0.16666666666666666,1.0,0.7791039999999999,0.03995717064487644
6,1.0,0.0,0.2222222222222222,1.0,0.7364360000000001,0.04235030219945948
6,1.0,0.0,0.2777777777777778,1.0,0.698428,0.04809258156521052
6,1.0,0.0,0.3333333333333333,1.0,0.664388,0.0484790918374254
6,1.0,0.0,0.38888888888888884,1.0,0.632964,0.04901981715485669
6,1.0,0.0,0.4444444444444444,1.0,0.6040599999999999,0.04648798696143886
6,1.0,0.0,0.5,1.0,0.58072,0.046669753196838464
6,1.0,0.1111111111111111,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.1111111111111111,0.05555555555555555,1.0,0.865416,0.02903582719751889
6,1.0,0.1111111111111111,0.1111111111111111,1.0,0.827364,0.032712442887664527
6,1.0,0.1111111111111111,0.16666666666666666,1.0,0.7861679999999999,0.04158414047393336
6,1.0,0.1111111111111111,0.2222222222222222,1.0,0.7491359999999999,0.04525462882091593
6,1.0,0.1111111111111111,0.2777777777777778,1.0,0.708572,0.043982435523037516
6,1.0,0.1111111111111111,0.3333333333333333,1.0,0.6723880000000001,0.04847130414277301
6,1.0,0.1111111111111111,0.38888888888888884,1.0,0.642616,0.04644083924953127
6,1.0,0.1111111111111111,0.4444444444444444,1.0,0.6120240000000001,0.04853971404280654
6,1.0,0.1111111111111111,0.5,1.0,0.58678,0.045868981390644166
6,1.0,0.2222222222222222,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.2222222222222222,0.05555555555555555,1.0,0.8676240000000001,0.026860389911256687
6,1.0,0.2222222222222222,0.1111111111111111,1.0,0.833048,0.034457320320866194
6,1.0,0.2222222222222222,0.16666666666666666,1.0,0.801152,0.03812535991007943
6,1.0,0.2222222222222222,0.2222222222222222,1.0,0.75846,0.04370676750921323
6,1.0,0.2222222222222222,0.2777777777777778,1.0,0.7182080000000001,0.046675724192728536
6,1.0,0.2222222222222222,0.3333333333333333,1.0,0.6842039999999999,0.05060567280930003
6,1.0,0.2222222222222222,0.38888888888888884,1.0,0.652308,0.04901836734683639
6,1.0,0.2222222222222222,0.4444444444444444,1.0,0.620972,0.049112067730723255
6,1.0,0.2222222222222222,0.5,1.0,0.59242,0.04716521844882416
6,1.0,0.3333333333333333,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.3333333333333333,0.05555555555555555,1.0,0.8710319999999999,0.02832100445204391
6,1.0,0.3333333333333333,0.1111111111111111,1.0,0.83896,0.03251676120151182
6,1.0,0.3333333333333333,0.16666666666666666,1.0,0.80826,0.037187687429921505
6,1.0,0.3333333333333333,0.2222222222222222,1.0,0.7695960000000001,0.04275136842263686
6,1.0,0.3333333333333333,0.2777777777777778,1.0,0.7329359999999999,0.04526241984916858
6,1.0,0.3333333333333333,0.3333333333333333,1.0,0.698128,0.04815520023047301
6,1.0,0.3333333333333333,0.38888888888888884,1.0,0.6613920000000001,0.05025091995001975
6,1.0,0.3333333333333333,0.4444444444444444,1.0,0.6302160000000001,0.052153401164373246
6,1.0,0.3333333333333333,0.5,1.0,0.5988720000000001,0.05086859613051215
6,1.0,0.4444444444444444,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.4444444444444444,0.05555555555555555,1.0,0.8742000000000001,0.028854989893726684
6,1.0,0.4444444444444444,0.1111111111111111,1.0,0.8454519999999999,0.03058203294347555
6,1.0,0.4444444444444444,0.16666666666666666,1.0,0.814784,0.03483975571546465
6,1.0,0.4444444444444444,0.2222222222222222,1.0,0.783576,0.042949445204490067
6,1.0,0.4444444444444444,0.2777777777777778,1.0,0.7450639999999998,0.04752936002364256
6,1.0,0.4444444444444444,0.3333333333333333,1.0,0.7119880000000001,0.04846051528996235
6,1.0,0.4444444444444444,0.38888888888888884,1.0,0.67632,0.05037658983310455
6,1.0,0.4444444444444444,0.4444444444444444,1.0,0.63852,0.050332165735546504
6,1.0,0.4444444444444444,0.5,1.0,0.610032,0.053443801658779586
6,1.0,0.5555555555555556,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.5555555555555556,0.05555555555555555,1.0,0.876336,0.02635498901125046
6,1.0,0.5555555555555556,0.1111111111111111,1.0,0.8520679999999999,0.02937541550590524
6,1.0,0.5555555555555556,0.16666666666666666,1.0,0.828596,0.03384871824615564
6,1.0,0.5555555555555556,0.2222222222222222,1.0,0.798856,0.03841836993671618
6,1.0,0.5555555555555556,0.2777777777777778,1.0,0.7637760000000001,0.0461372779612179
6,1.0,0.5555555555555556,0.3333333333333333,1.0,0.730056,0.04921076775107867
6,1.0,0.5555555555555556,0.38888888888888884,1.0,0.6945399999999999,0.053084538927001816
6,1.0,0.5555555555555556,0.4444444444444444,1.0,0.657592,0.051932934199970575
6,1.0,0.5555555555555556,0.5,1.0,0.6204959999999999,0.05493027694542605
6,1.0,0.6666666666666666,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.6666666666666666,0.05555555555555555,1.0,0.880072,0.026839303434242522
6,1.0,0.6666666666666666,0.1111111111111111,1.0,0.860008,0.03163115641618089
6,1.0,0.6666666666666666,0.16666666666666666,1.0,0.8341280000000001,0.03531851079560513
6,1.0,0.6666666666666666,0.2222222222222222,1.0,0.810356,0.038748665788664316
6,1.0,0.6666666666666666,0.2777777777777778,1.0,0.77884,0.041896870899443786
6,1.0,0.6666666666666666,0.3333333333333333,1.0,0.7475920000000001,0.04764925331382918
6,1.0,0.6666666666666666,0.38888888888888884,1.0,0.7114320000000001,0.05167434885237811
6,1.0,0.6666666666666666,0.4444444444444444,1.0,0.6765399999999999,0.058763842255476345
6,1.0,0.6666666666666666,0.5,1.0,0.6369959999999999,0.06473098474102001
6,1.0,0.7777777777777777,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.7777777777777777,0.05555555555555555,1.0,0.884244,0.023198819039323502
6,1.0,0.7777777777777777,0.1111111111111111,1.0,0.867596,0.027724562928173182
6,1.0,0.7777777777777777,0.16666666666666666,1.0,0.8471040000000001,0.03368393703915608
6,1.0,0.7777777777777777,0.2222222222222222,1.0,0.825288,0.036384452304217954
6,1.0,0.7777777777777777,0.2777777777777778,1.0,0.7985639999999999,0.04122080205537434
6,1.0,0.7777777777777777,0.3333333333333333,1.0,0.77324,0.04446394685901293
6,1.0,0.7777777777777777,0.38888888888888884,1.0,0.7353879999999999,0.05766616862611965
6,1.0,0.7777777777777777,0.4444444444444444,1.0,0.6951000000000002,0.06564974911020552
6,1.0,0.7777777777777777,0.5,1.0,0.640488,0.0693819086867178
6,1.0,0.8888888888888888,0.0,1.0,0.895412,0.02396018819779797
6,1.0,0.8888888888888888,0.05555555555555555,1.0,0.8869760000000001,0.025392489798218114
6,1.0,0.8888888888888888,0.1111111111111111,1.0,0.871392,0.029176349557372264
6,1.0,0.8888888888888888,0.16666666666666666,1.0,0.8547480000000001,0.031222554148406915
6,1.0,0.8888888888888888,0.2222222222222222,1.0,0.8378599999999999,0.03314020962480327
6,1.0,0.8888888888888888,0.2777777777777778,1.0,0.822048,0.0393763339928295
6,1.0,0.8888888888888888,0.3333333333333333,1.0,0.794916,0.046098690883850685
6,1.0,0.8888888888888888,0.38888888888888884,1.0,0.76378,0.06186768170992544
6,1.0,0.8888888888888888,0.4444444444444444,1.0,0.7018040000000001,0.0732046533293909
6,1.0,0.8888888888888888,0.5,1.0,0.642348,0.07008138481788133
6,1.0,1.0,0.0,1.0,0.895412,0.02396018819779797
6,1.0,1.0,0.05555555555555555,1.0,0.889032,0.02639320710952165
6,1.0,1.0,0.1111111111111111,1.0,0.8785360000000001,0.02738863364631482
6,1.0,1.0,0.16666666666666666,1.0,0.865488,0.030303847092314505
6,1.0,1.0,0.2222222222222222,1.0,0.851828,0.033590948532203936
6,1.0,1.0,0.2777777777777778,1.0,0.839488,0.0365355338943855
6,1.0,1.0,0.3333333333333333,1.0,0.819028,0.04574974725060211
6,1.0,1.0,0.38888888888888884,1.0,0.76964,0.06813014948667225
6,1.0,1.0,0.4444444444444444,1.0,0.7048719999999999,0.0729676691347327
6,1.0,1.0,0.5,1.0,0.6420560000000001,0.06909533650040658
