R0,tau,delay,p,q,prob_dieout,mean_R_inf
0.5,1.5,1.5,0.28,0.31,1.0,0.13936
0.5,1.5,2.0,0.9,0.22,1.0,0.15024
0.5,1.5,2.0,0.84,0.44,1.0,0.13488
0.5,1.5,2.0,0.52,0.09,1.0,0.15248
0.5,1.5,2.0,0.28,0.31,1.0,0.13936
0.5,2.0,0.0,0.9,0.22,1.0,0.12752
0.5,2.0,0.0,0.84,0.44,1.0,0.12752
0.5,2.0,0.0,0.52,0.09,1.0,0.13344
0.5,2.0,0.0,0.28,0.31,1.0,0.12816
0.5,2.0,0.25,0.9,0.22,1.0,0.13312000000000002
0.5,2.0,0.25,0.84,0.44,1.0,0.13056
0.5,2.0,0.25,0.52,0.09,1.0,0.14336000000000002
0.5,2.0,0.25,0.28,0.31,1.0,0.13232
0.5,2.0,0.5,0.9,0.22,1.0,0.13728
0.5,2.0,0.5,0.84,0.44,1.0,0.13216
0.5,2.0,0.5,0.52,0.09,1.0,0.14608000000000002
0.5,2.0,0.5,0.28,0.31,1.0,0.13520000000000001
0.5,2.0,0.75,0.9,0.22,1.0,0.14112000000000002
0.5,2.0,0.75,0.84,0.44,1.0,0.1336
0.5,2.0,0.75,0.52,0.09,1.0,0.15008000000000002
0.5,2.0,0.75,0.28,0.31,1.0,0.13856000000000002
0.5,2.0,1.0,0.9,0.22,1.0,0.1408
0.5,2.0,1.0,0.84,0.44,1.0,0.13584000000000002
0.5,2.0,1.0,0.52,0.09,1.0,0.15536000000000003
0.5,2.0,1.0,0.28,0.31,1.0,0.14
0.5,2.0,1.25,0.9,0.22,1.0,0.14528000000000002
0.5,2.0,1.25,0.84,0.44,1.0,0.13744
0.5,2.0,1.25,0.52,0.09,1.0,0.16016000000000002
0.5,2.0,1.25,0.28,0.31,1.0,0.13888
0.5,2.0,1.5,0.9,0.22,1.0,0.14784000000000003
0.5,2.0,1.5,0.84,0.44,1.0,0.14016
0.5,2.0,1.5,0.52,0.09,1.0,0.16416
0.5,2.0,1.5,0.28,0.31,1.0,0.14496000000000003
0.5,2.0,2.0,0.9,0.22,1.0,0.15088000000000001
0.5,2.0,2.0,0.84,0.44,1.0,0.14224000000000003
0.5,2.0,2.0,0.52,0.09,1.0,0.16416
0.5,2.0,2.0,0.28,0.31,1.0,0.14704000000000003
0.75,0.25,0.0,0.9,0.22,1.0,0.07056000000000001
0.75,0.25,0.0,0.84,0.44,1.0,0.07056000000000001
0.75,0.25,0.0,0.52,0.09,1.0,0.18767999999999996
0.75,0.25,0.0,0.28,0.31,1.0,0.08096
0.75,0.25,0.25,0.9,0.22,1.0,0.12512
0.75,0.25,0.25,0.84,0.44,1.0,0.09376000000000001
0.75,0.25,0.25,0.52,0.09,1.0,0.21343999999999996
0.75,0.25,0.25,0.28,0.31,1.0,0.1072
0.75,0.25,0.5,0.9,0.22,1.0,0.12512
0.75,0.25,0.5,0.84,0.44,1.0,0.09376000000000001
0.75,0.25,0.5,0.52,0.09,1.0,0.21343999999999996
0.75,0.25,0.5,0.28,0.31,1.0,0.1072
0.75,0.25,0.75,0.9,0.22,1.0,0.12512
0.75,0.25,0.75,0.84,0.44,1.0,0.09376000000000001
0.75,0.25,0.75,0.52,0.09,1.0,0.21343999999999996
0.75,0.25,0.75,0.28,0.31,1.0,0.1072
0.75,0.25,1.0,0.9,0.22,1.0,0.12512
0.75,0.25,1.0,0.84,0.44,1.0,0.09376000000000001
0.75,0.25,1.0,0.52,0.09,1.0,0.21343999999999996
0.75,0.25,1.0,0.28,0.31,1.0,0.1072
0.75,0.25,1.25,0.9,0.22,1.0,0.12512
0.75,0.25,1.25,0.84,0.44,1.0,0.09376000000000001
0.75,0.25,1.25,0.52,0.09,1.0,0.21343999999999996
0.75,0.25,1.25,0.28,0.31,1.0,0.1072
0.75,0.25,1.5,0.9,0.22,1.0,0.12512
0.75,0.25,1.5,0.84,0.44,1.0,0.09376000000000001
0.75,0.25,1.5,0.52,0.09,1.0,0.21343999999999996
0.75,0.25,1.5,0.28,0.31,1.0,0.1072
0.75,0.25,2.0,0.9,0.22,1.0,0.12512
0.75,0.25,2.0,0.84,0.44,1.0,0.09376000000000001
0.75,0.25,2.0,0.52,0.09,1.0,0.21343999999999996
0.75,0.25,2.0,0.28,0.31,1.0,0.1072
0.75,0.5,0.0,0.9,0.22,1.0,0.09168000000000001
0.75,0.5,0.0,0.84,0.44,1.0,0.09168000000000001
0.75,0.5,0.0,0.52,0.09,1.0,0.17615999999999998
0.75,0.5,0.0,0.28,0.31,1.0,0.10528
0.75,0.5,0.25,0.9,0.22,1.0,0.13968000000000003
0.75,0.5,0.25,0.84,0.44,1.0,0.10992
0.75,0.5,0.25,0.52,0.09,1.0,0.23312000000000002
0.75,0.5,0.25,0.28,0.31,1.0,0.12368
0.75,0.5,0.5,0.9,0.22,1.0,0.1472
0.75,0.5,0.5,0.84,0.44,1.0,0.12304
0.75,0.5,0.5,0.52,0.09,1.0,0.21584000000000003
0.75,0.5,0.5,0.28,0.31,1.0,0.13584000000000002
0.75,0.5,0.75,0.9,0.22,1.0,0.1472
0.75,0.5,0.75,0.84,0.44,1.0,0.12304
0.75,0.5,0.75,0.52,0.09,1.0,0.21584000000000003
0.75,0.5,0.75,0.28,0.31,1.0,0.13584000000000002
0.75,0.5,1.0,0.9,0.22,1.0,0.1472
0.75,0.5,1.0,0.84,0.44,1.0,0.12304
0.75,0.5,1.0,0.52,0.09,1.0,0.21584000000000003
0.75,0.5,1.0,0.28,0.31,1.0,0.13584000000000002
0.75,0.5,1.25,0.9,0.22,1.0,0.1472
0.75,0.5,1.25,0.84,0.44,1.0,0.12304
0.75,0.5,1.25,0.52,0.09,1.0,0.21584000000000003
0.75,0.5,1.25,0.28,0.31,1.0,0.13584000000000002
0.75,0.5,1.5,0.9,0.22,1.0,0.1472
0.75,0.5,1.5,0.84,0.44,1.0,0.12304
0.75,0.5,1.5,0.52,0.09,1.0,0.21584000000000003
0.75,0.5,1.5,0.28,0.31,1.0,0.13584000000000002
0.75,0.5,2.0,0.9,0.22,1.0,0.1472
