R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.3125,0.5,0.0,0.945,0.25,1.0,0.14485399999999998
1.3125,0.5,0.0,0.84,0.44,1.0,0.14485399999999998
1.3125,0.5,0.0,0.275,0.47,1.0,0.15475799999999998
1.3125,0.5,0.0,0.055,0.36,1.0,0.274038
1.3125,0.5,0.0,0.5,0.305,1.0,0.165426
1.3125,0.5,0.0,0.615,0.415,1.0,0.14485399999999998
1.3125,0.5,0.25,0.945,0.25,0.976,0.346978
1.3125,0.5,0.25,0.84,0.44,1.0,0.214244
1.3125,0.5,0.25,0.275,0.47,1.0,0.204912
1.3125,0.5,0.25,0.055,0.36,1.0,0.27921799999999997
1.3125,0.5,0.25,0.5,0.305,1.0,0.288912
1.3125,0.5,0.25,0.615,0.415,1.0,0.222998
1.3125,0.5,0.5,0.945,0.25,0.982,0.37831600000000004
1.3125,0.5,0.5,0.84,0.44,1.0,0.23831400000000003
1.3125,0.5,0.5,0.275,0.47,1.0,0.226156
1.3125,0.5,0.5,0.055,0.36,1.0,0.280574
1.3125,0.5,0.5,0.5,0.305,1.0,0.321526
1.3125,0.5,0.5,0.615,0.415,1.0,0.24916400000000002
1.3125,0.5,0.75,0.945,0.25,0.982,0.37831600000000004
1.3125,0.5,0.75,0.84,0.44,1.0,0.23831400000000003
1.3125,0.5,0.75,0.275,0.47,1.0,0.226156
1.3125,0.5,0.75,0.055,0.36,1.0,0.280574
1.3125,0.5,0.75,0.5,0.305,1.0,0.321526
1.3125,0.5,0.75,0.615,0.415,1.0,0.24916400000000002
1.3125,0.5,1.0,0.945,0.25,0.982,0.37831600000000004
1.3125,0.5,1.0,0.84,0.44,1.0,0.23831400000000003
1.3125,0.5,1.0,0.275,0.47,1.0,0.226156
1.3125,0.5,1.0,0.055,0.36,1.0,0.280574
1.3125,0.5,1.0,0.5,0.305,1.0,0.321526
1.3125,0.5,1.0,0.615,0.415,1.0,0.24916400000000002
1.3125,0.5,1.25,0.945,0.25,0.982,0.37831600000000004
1.3125,0.5,1.25,0.84,0.44,1.0,0.23831400000000003
1.3125,0.5,1.25,0.275,0.47,1.0,0.226156
1.3125,0.5,1.25,0.055,0.36,1.0,0.280574
1.3125,0.5,1.25,0.5,0.305,1.0,0.321526
1.3125,0.5,1.25,0.615,0.415,1.0,0.24916400000000002
1.3125,0.5,1.5,0.945,0.25,0.982,0.37831600000000004
1.3125,0.5,1.5,0.84,0.44,1.0,0.23831400000000003
1.3125,0.5,1.5,0.275,0.47,1.0,0.226156
1.3125,0.5,1.5,0.055,0.36,1.0,0.280574
1.3125,0.5,1.5,0.5,0.305,1.0,0.321526
1.3125,0.5,1.5,0.615,0.415,1.0,0.24916400000000002
1.3125,0.5,2.0,0.945,0.25,0.982,0.37831600000000004
1.3125,0.5,2.0,0.84,0.44,1.0,0.23831400000000003
1.3125,0.5,2.0,0.275,0.47,1.0,0.226156
1.3125,0.5,2.0,0.055,0.36,1.0,0.280574
1.3125,0.5,2.0,0.5,0.305,1.0,0.321526
1.3125,0.5,2.0,0.615,0.415,1.0,0.24916400000000002
1.3125,1.0,0.0,0.945,0.25,0.988,0.252064
1.3125,1.0,0.0,0.84,0.44,1.0,0.23803
1.3125,1.0,0.0,0.275,0.47,1.0,0.269976
1.3125,1.0,0.0,0.055,0.36,1.0,0.356688
1.3125,1.0,0.0,0.5,0.305,0.992,0.310756
1.3125,1.0,0.0,0.615,0.415,1.0,0.238202
1.3125,1.0,0.25,0.945,0.25,0.634,0.464072
1.3125,1.0,0.25,0.84,0.44,1.0,0.31173
1.3125,1.0,0.25,0.275,0.47,1.0,0.306018
1.3125,1.0,0.25,0.055,0.36,1.0,0.362902
1.3125,1.0,0.25,0.5,0.305,0.968,0.39118400000000003
1.3125,1.0,0.25,0.615,0.415,1.0,0.323804
1.3125,1.0,0.5,0.945,0.25,0.472,0.500232
1.3125,1.0,0.5,0.84,0.44,0.998,0.340928
