R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.4375,5.0,0.75,0.84,0.44,0.0,0.7190039999999999
1.4375,5.0,0.75,0.275,0.47,0.0,0.7176500000000001
1.4375,5.0,0.75,0.055,0.36,0.0,0.722326
1.4375,5.0,0.75,0.5,0.305,0.0,0.725788
1.4375,5.0,0.75,0.615,0.415,0.0,0.7199480000000001
1.4375,5.0,1.0,0.945,0.25,0.0,0.7348399999999999
1.4375,5.0,1.0,0.84,0.44,0.0,0.7208340000000001
1.4375,5.0,1.0,0.275,0.47,0.0,0.719248
1.4375,5.0,1.0,0.055,0.36,0.0,0.722256
1.4375,5.0,1.0,0.5,0.305,0.0,0.729178
1.4375,5.0,1.0,0.615,0.415,0.0,0.7223099999999999
1.4375,5.0,1.25,0.945,0.25,0.0,0.738514
1.4375,5.0,1.25,0.84,0.44,0.0,0.72271
1.4375,5.0,1.25,0.275,0.47,0.0,0.7198260000000001
1.4375,5.0,1.25,0.055,0.36,0.0,0.722212
1.4375,5.0,1.25,0.5,0.305,0.0,0.730182
1.4375,5.0,1.25,0.615,0.415,0.0,0.724204
1.4375,5.0,1.5,0.945,0.25,0.0,0.740872
1.4375,5.0,1.5,0.84,0.44,0.0,0.7245199999999999
1.4375,5.0,1.5,0.275,0.47,0.0,0.720446
1.4375,5.0,1.5,0.055,0.36,0.0,0.7222759999999999
1.4375,5.0,1.5,0.5,0.305,0.0,0.7316180000000001
1.4375,5.0,1.5,0.615,0.415,0.0,0.7251040000000001
1.4375,5.0,2.0,0.945,0.25,0.0,0.745742
1.4375,5.0,2.0,0.84,0.44,0.0,0.7265260000000001
1.4375,5.0,2.0,0.275,0.47,0.0,0.7210079999999999
1.4375,5.0,2.0,0.055,0.36,0.0,0.7222360000000001
1.4375,5.0,2.0,0.5,0.305,0.0,0.733
1.4375,5.0,2.0,0.615,0.415,0.0,0.727816
1.5,4.5,0.0,0.945,0.25,0.0,0.719504
1.5,4.5,0.0,0.84,0.44,0.0,0.719504
1.5,4.5,0.0,0.275,0.47,0.0,0.719894
1.5,4.5,0.0,0.055,0.36,0.0,0.735698
1.5,4.5,0.0,0.5,0.305,0.0,0.719994
1.5,4.5,0.0,0.615,0.415,0.0,0.719504
1.5,4.5,0.25,0.945,0.25,0.0,0.734172
1.5,4.5,0.25,0.84,0.44,0.0,0.727322
1.5,4.5,0.25,0.275,0.47,0.0,0.726954
1.5,4.5,0.25,0.055,0.36,0.0,0.736692
1.5,4.5,0.25,0.5,0.305,0.0,0.7325060000000001
1.5,4.5,0.25,0.615,0.415,0.0,0.7278199999999999
1.5,4.5,0.5,0.945,0.25,0.0,0.745114
1.5,4.5,0.5,0.84,0.44,0.0,0.7320699999999999
1.5,4.5,0.5,0.275,0.47,0.0,0.7314039999999999
1.5,4.5,0.5,0.055,0.36,0.0,0.737606
1.5,4.5,0.5,0.5,0.305,0.0,0.740876
1.5,4.5,0.5,0.615,0.415,0.0,0.733054
1.5,4.5,0.75,0.945,0.25,0.0,0.752198
1.5,4.5,0.75,0.84,0.44,0.0,0.736174
1.5,4.5,0.75,0.275,0.47,0.0,0.734168
1.5,4.5,0.75,0.055,0.36,0.0,0.7385740000000001
1.5,4.5,0.75,0.5,0.305,0.0,0.74576
1.5,4.5,0.75,0.615,0.415,0.0,0.7373979999999999
1.5,4.5,1.0,0.945,0.25,0.0,0.759102
1.5,4.5,1.0,0.84,0.44,0.0,0.738628
1.5,4.5,1.0,0.275,0.47,0.0,0.73602
1.5,4.5,1.0,0.055,0.36,0.0,0.7393040000000001
1.5,4.5,1.0,0.5,0.305,0.0,0.747884
1.5,4.5,1.0,0.615,0.415,0.0,0.741182
1.5,4.5,1.25,0.945,0.25,0.0,0.762968
1.5,4.5,1.25,0.84,0.44,0.0,0.741102
1.5,4.5,1.25,0.275,0.47,0.0,0.7363560000000001
1.5,4.5,1.25,0.055,0.36,0.0,0.7389819999999999
1.5,4.5,1.25,0.5,0.305,0.0,0.750146
1.5,4.5,1.25,0.615,0.415,0.0,0.7434639999999999
1.5,4.5,1.5,0.945,0.25,0.0,0.765758
1.5,4.5,1.5,0.84,0.44,0.0,0.7433399999999999
1.5,4.5,1.5,0.275,0.47,0.0,0.736848
1.5,4.5,1.5,0.055,0.36,0.0,0.738568
1.5,4.5,1.5,0.5,0.305,0.0,0.751058
1.5,4.5,1.5,0.615,0.415,0.0,0.745816
1.5,4.5,2.0,0.945,0.25,0.0,0.769926
1.5,4.5,2.0,0.84,0.44,0.0,0.746466
1.5,4.5,2.0,0.275,0.47,0.0,0.737344
1.5,4.5,2.0,0.055,0.36,0.0,0.7394359999999999
1.5,4.5,2.0,0.5,0.305,0.0,0.752426
1.5,4.5,2.0,0.615,0.415,0.0,0.747008
1.5,5.0,0.0,0.945,0.25,0.0,0.7358239999999999
1.5,5.0,0.0,0.84,0.44,0.0,0.7358239999999999
1.5,5.0,0.0,0.275,0.47,0.0,0.73587
1.5,5.0,0.0,0.055,0.36,0.0,0.746762
1.5,5.0,0.0,0.5,0.305,0.0,0.7358299999999999
1.5,5.0,0.0,0.615,0.415,0.0,0.7358239999999999
1.5,5.0,0.25,0.945,0.25,0.0,0.7452960000000001
1.5,5.0,0.25,0.84,0.44,0.0,0.7406840000000001
1.5,5.0,0.25,0.275,0.47,0.0,0.740342
1.5,5.0,0.25,0.055,0.36,0.0,0.747774
1.5,5.0,0.25,0.5,0.305,0.0,0.743358
1.5,5.0,0.25,0.615,0.415,0.0,0.741178
1.5,5.0,0.5,0.945,0.25,0.0,0.751744
1.5,5.0,0.5,0.84,0.44,0.0,0.744482
1.5,5.0,0.5,0.275,0.47,0.0,0.7430740000000001
1.5,5.0,0.5,0.055,0.36,0.0,0.7483540000000001
1.5,5.0,0.5,0.5,0.305,0.0,0.7487360000000001
1.5,5.0,0.5,0.615,0.415,0.0,0.74466
1.5,5.0,0.75,0.945,0.25,0.0,0.756702
1.5,5.0,0.75,0.84,0.44,0.0,0.7460160000000001
1.5,5.0,0.75,0.275,0.47,0.0,0.74521
1.5,5.0,0.75,0.055,0.36,0.0,0.7488040000000001
1.5,5.0,0.75,0.5,0.305,0.0,0.75249
1.5,5.0,0.75,0.615,0.415,0.0,0.7471380000000001
1.5,5.0,1.0,0.945,0.25,0.0,0.760134
1.5,5.0,1.0,0.84,0.44,0.0,0.747928
1.5,5.0,1.0,0.275,0.47,0.0,0.746532
1.5,5.0,1.0,0.055,0.36,0.0,0.749096
1.5,5.0,1.0,0.5,0.305,0.0,0.75473
1.5,5.0,1.0,0.615,0.415,0.0,0.7493
1.5,5.0,1.25,0.945,0.25,0.0,0.7632920000000001
1.5,5.0,1.25,0.84,0.44,0.0,0.7494400000000001
1.5,5.0,1.25,0.275,0.47,0.0,0.747758
1.5,5.0,1.25,0.055,0.36,0.0,0.749336
1.5,5.0,1.25,0.5,0.305,0.0,0.7564740000000001
1.5,5.0,1.25,0.615,0.415,0.0,0.7509959999999999
1.5,5.0,1.5,0.945,0.25,0.0,0.766072
1.5,5.0,1.5,0.84,0.44,0.0,0.7508279999999999
1.5,5.0,1.5,0.275,0.47,0.0,0.7478619999999999
1.5,5.0,1.5,0.055,0.36,0.0,0.7497039999999999
1.5,5.0,1.5,0.5,0.305,0.0,0.757976
1.5,5.0,1.5,0.615,0.415,0.0,0.7524580000000001
1.5,5.0,2.0,0.945,0.25,0.0,0.7685700000000001
1.5,5.0,2.0,0.84,0.44,0.0,0.752914
1.5,5.0,2.0,0.275,0.47,0.0,0.748484
1.5,5.0,2.0,0.055,0.36,0.0,0.749558
1.5,5.0,2.0,0.5,0.305,0.0,0.7584979999999999
1.5,5.0,2.0,0.615,0.415,0.0,0.7547039999999999
1.75,4.5,0.0,0.945,0.25,0.0,0.82176
1.75,4.5,0.0,0.84,0.44,0.0,0.82176
1.75,4.5,0.0,0.275,0.47,0.0,0.8219120000000001
1.75,4.5,0.0,0.055,0.36,0.0,0.8306939999999999
1.75,4.5,0.0,0.5,0.305,0.0,0.821946
1.75,4.5,0.0,0.615,0.415,0.0,0.82176
1.75,4.5,0.25,0.945,0.25,0.0,0.829576
1.75,4.5,0.25,0.84,0.44,0.0,0.826254
1.75,4.5,0.25,0.275,0.47,0.0,0.82591
1.75,4.5,0.25,0.055,0.36,0.0,0.831414
1.75,4.5,0.25,0.5,0.305,0.0,0.8285119999999999
1.75,4.5,0.25,0.615,0.415,0.0,0.8265060000000001
1.75,4.5,0.5,0.945,0.25,0.0,0.8354539999999999
1.75,4.5,0.5,0.84,0.44,0.0,0.8293740000000001
1.75,4.5,0.5,0.275,0.47,0.0,0.828626
1.75,4.5,0.5,0.055,0.36,0.0,0.831898
1.75,4.5,0.5,0.5,0.305,0.0,0.833076
1.75,4.5,0.5,0.615,0.415,0.0,0.82937
1.75,4.5,0.75,0.945,0.25,0.0,0.839888
1.75,4.5,0.75,0.84,0.44,0.0,0.8316140000000001
1.75,4.5,0.75,0.275,0.47,0.0,0.829828
1.75,4.5,0.75,0.055,0.36,0.0,0.832166
1.75,4.5,0.75,0.5,0.305,0.0,0.83596
1.75,4.5,0.75,0.615,0.415,0.0,0.8320879999999999
1.75,4.5,1.0,0.945,0.25,0.0,0.843738
1.75,4.5,1.0,0.84,0.44,0.0,0.833122
1.75,4.5,1.0,0.275,0.47,0.0,0.831168
1.75,4.5,1.0,0.055,0.36,0.0,0.832298
1.75,4.5,1.0,0.5,0.305,0.0,0.8369939999999999
1.75,4.5,1.0,0.615,0.415,0.0,0.834656
1.75,4.5,1.25,0.945,0.25,0.0,0.846056
1.75,4.5,1.25,0.84,0.44,0.0,0.8350520000000001
1.75,4.5,1.25,0.275,0.47,0.0,0.831412
1.75,4.5,1.25,0.055,0.36,0.0,0.832476
1.75,4.5,1.25,0.5,0.305,0.0,0.838486
1.75,4.5,1.25,0.615,0.415,0.0,0.8358399999999999
1.75,4.5,1.5,0.945,0.25,0.0,0.8470059999999999
1.75,4.5,1.5,0.84,0.44,0.0,0.835822
1.75,4.5,1.5,0.275,0.47,0.0,0.8313659999999999
1.75,4.5,1.5,0.055,0.36,0.0,0.8324579999999999
1.75,4.5,1.5,0.5,0.305,0.0,0.8387279999999999
1.75,4.5,1.5,0.615,0.415,0.0,0.8372539999999999
1.75,4.5,2.0,0.945,0.25,0.0,0.848326
1.75,4.5,2.0,0.84,0.44,0.0,0.83944
1.75,4.5,2.0,0.275,0.47,0.0,0.831758
1.75,4.5,2.0,0.055,0.36,0.0,0.8323780000000001
1.75,4.5,2.0,0.5,0.305,0.0,0.8391179999999999
1.75,4.5,2.0,0.615,0.415,0.0,0.8380420000000001
1.75,5.0,0.0,0.945,0.25,0.0,0.831812
1.75,5.0,0.0,0.84,0.44,0.0,0.831812
1.75,5.0,0.0,0.275,0.47,0.0,0.831818
1.75,5.0,0.0,0.055,0.36,0.0,0.8370319999999999
1.75,5.0,0.0,0.5,0.305,0.0,0.831812
1.75,5.0,0.0,0.615,0.415,0.0,0.831812
1.75,5.0,0.25,0.945,0.25,0.0,0.836076
1.75,5.0,0.25,0.84,0.44,0.0,0.834414
1.75,5.0,0.25,0.275,0.47,0.0,0.833952
1.75,5.0,0.25,0.055,0.36,0.0,0.837846
1.75,5.0,0.25,0.5,0.305,0.0,0.8354879999999999
1.75,5.0,0.25,0.615,0.415,0.0,0.834444
1.75,5.0,0.5,0.945,0.25,0.0,0.839032
1.75,5.0,0.5,0.84,0.44,0.0,0.83588
1.75,5.0,0.5,0.275,0.47,0.0,0.8353799999999999
1.75,5.0,0.5,0.055,0.36,0.0,0.838246
1.75,5.0,0.5,0.5,0.305,0.0,0.837978
1.75,5.0,0.5,0.615,0.415,0.0,0.8366359999999999
1.75,5.0,0.75,0.945,0.25,0.0,0.8413820000000001
1.75,5.0,0.75,0.84,0.44,0.0,0.837518
1.75,5.0,0.75,0.275,0.47,0.0,0.83675
1.75,5.0,0.75,0.055,0.36,0.0,0.8385
1.75,5.0,0.75,0.5,0.305,0.0,0.840168
1.75,5.0,0.75,0.615,0.415,0.0,0.8376359999999999
1.75,5.0,1.0,0.945,0.25,0.0,0.84354
1.75,5.0,1.0,0.84,0.44,0.0,0.8381
1.75,5.0,1.0,0.275,0.47,0.0,0.837462
1.75,5.0,1.0,0.055,0.36,0.0,0.838712
1.75,5.0,1.0,0.5,0.305,0.0,0.84172
1.75,5.0,1.0,0.615,0.415,0.0,0.8387680000000001
1.75,5.0,1.25,0.945,0.25,0.0,0.8453039999999999
1.75,5.0,1.25,0.84,0.44,0.0,0.839054
1.75,5.0,1.25,0.275,0.47,0.0,0.8379639999999999
1.75,5.0,1.25,0.055,0.36,0.0,0.83851
1.75,5.0,1.25,0.5,0.305,0.0,0.8423860000000001
1.75,5.0,1.25,0.615,0.415,0.0,0.83983
1.75,5.0,1.5,0.945,0.25,0.0,0.847196
1.75,5.0,1.5,0.84,0.44,0.0,0.8398399999999999
1.75,5.0,1.5,0.275,0.47,0.0,0.8382539999999999
1.75,5.0,1.5,0.055,0.36,0.0,0.8388219999999998
1.75,5.0,1.5,0.5,0.305,0.0,0.84246
1.75,5.0,1.5,0.615,0.415,0.0,0.84094
1.75,5.0,2.0,0.945,0.25,0.0,0.848314
1.75,5.0,2.0,0.84,0.44,0.0,0.84105
1.75,5.0,2.0,0.275,0.47,0.0,0.838296
1.75,5.0,2.0,0.055,0.36,0.0,0.838712
1.75,5.0,2.0,0.5,0.305,0.0,0.842692
1.75,5.0,2.0,0.615,0.415,0.0,0.841928
