R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.3125,3.0,1.0,0.945,0.25,0.02,0.659246
1.3125,3.0,1.0,0.84,0.44,0.088,0.583992
1.3125,3.0,1.0,0.275,0.47,0.112,0.565304
1.3125,3.0,1.0,0.055,0.36,0.086,0.573516
1.3125,3.0,1.0,0.5,0.305,0.038,0.6107400000000001
1.3125,3.0,1.0,0.615,0.415,0.07,0.58899
1.3125,3.0,1.25,0.945,0.25,0.02,0.665078
1.3125,3.0,1.25,0.84,0.44,0.076,0.5865520000000001
1.3125,3.0,1.25,0.275,0.47,0.114,0.567922
1.3125,3.0,1.25,0.055,0.36,0.094,0.574622
1.3125,3.0,1.25,0.5,0.305,0.03,0.615116
1.3125,3.0,1.25,0.615,0.415,0.068,0.594604
1.3125,3.0,1.5,0.945,0.25,0.016,0.668972
1.3125,3.0,1.5,0.84,0.44,0.078,0.5884360000000001
1.3125,3.0,1.5,0.275,0.47,0.104,0.5682919999999999
1.3125,3.0,1.5,0.055,0.36,0.084,0.574862
1.3125,3.0,1.5,0.5,0.305,0.024,0.614348
1.3125,3.0,1.5,0.615,0.415,0.064,0.5960500000000001
1.3125,3.0,2.0,0.945,0.25,0.01,0.6626700000000001
1.3125,3.0,2.0,0.84,0.44,0.082,0.5842159999999998
1.3125,3.0,2.0,0.275,0.47,0.096,0.5707180000000001
1.3125,3.0,2.0,0.055,0.36,0.08,0.57447
1.3125,3.0,2.0,0.5,0.305,0.036,0.6143040000000001
1.3125,3.0,2.0,0.615,0.415,0.058,0.590994
1.3125,3.5,0.0,0.945,0.25,0.136,0.559504
1.3125,3.5,0.0,0.84,0.44,0.136,0.559184
1.3125,3.5,0.0,0.275,0.47,0.132,0.56528
1.3125,3.5,0.0,0.055,0.36,0.046,0.5977100000000001
1.3125,3.5,0.0,0.5,0.305,0.128,0.5687300000000001
1.3125,3.5,0.0,0.615,0.415,0.136,0.559184
1.3125,3.5,0.25,0.945,0.25,0.05,0.6060099999999999
1.3125,3.5,0.25,0.84,0.44,0.096,0.57843
1.3125,3.5,0.25,0.275,0.47,0.094,0.5794480000000001
1.3125,3.5,0.25,0.055,0.36,0.048,0.5994940000000001
1.3125,3.5,0.25,0.5,0.305,0.064,0.597268
1.3125,3.5,0.25,0.615,0.415,0.086,0.580918
1.3125,3.5,0.5,0.945,0.25,0.026,0.6324079999999999
1.3125,3.5,0.5,0.84,0.44,0.062,0.592216
1.3125,3.5,0.5,0.275,0.47,0.072,0.5884980000000001
1.3125,3.5,0.5,0.055,0.36,0.042,0.601028
1.3125,3.5,0.5,0.5,0.305,0.038,0.6136320000000001
1.3125,3.5,0.5,0.615,0.415,0.056,0.595936
1.3125,3.5,0.75,0.945,0.25,0.012,0.651132
1.3125,3.5,0.75,0.84,0.44,0.046,0.60154
1.3125,3.5,0.75,0.275,0.47,0.06,0.593406
1.3125,3.5,0.75,0.055,0.36,0.042,0.601358
1.3125,3.5,0.75,0.5,0.305,0.026,0.621556
1.3125,3.5,0.75,0.615,0.415,0.044,0.604932
1.3125,3.5,1.0,0.945,0.25,0.014,0.6607220000000001
1.3125,3.5,1.0,0.84,0.44,0.05,0.6070679999999999
1.3125,3.5,1.0,0.275,0.47,0.06,0.595952
1.3125,3.5,1.0,0.055,0.36,0.042,0.602048
1.3125,3.5,1.0,0.5,0.305,0.022,0.628658
1.3125,3.5,1.0,0.615,0.415,0.038,0.612648
1.3125,3.5,1.25,0.945,0.25,0.006,0.670262
1.3125,3.5,1.25,0.84,0.44,0.044,0.6106179999999999
1.3125,3.5,1.25,0.275,0.47,0.044,0.597354
1.3125,3.5,1.25,0.055,0.36,0.042,0.6022640000000001
1.3125,3.5,1.25,0.5,0.305,0.016,0.632042
1.3125,3.5,1.25,0.615,0.415,0.036,0.615998
1.3125,3.5,1.5,0.945,0.25,0.004,0.6735019999999999
1.3125,3.5,1.5,0.84,0.44,0.036,0.6136659999999999
1.3125,3.5,1.5,0.275,0.47,0.054,0.5990240000000001
1.3125,3.5,1.5,0.055,0.36,0.05,0.602722
1.3125,3.5,1.5,0.5,0.305,0.022,0.632796
1.3125,3.5,1.5,0.615,0.415,0.034,0.618126
1.3125,3.5,2.0,0.945,0.25,0.012,0.675438
1.3125,3.5,2.0,0.84,0.44,0.04,0.61428
1.3125,3.5,2.0,0.275,0.47,0.052,0.598284
1.3125,3.5,2.0,0.055,0.36,0.044,0.602942
1.3125,3.5,2.0,0.5,0.305,0.022,0.635346
1.3125,3.5,2.0,0.615,0.415,0.032,0.61927
1.3125,4.0,0.0,0.945,0.25,0.06,0.591918
1.3125,4.0,0.0,0.84,0.44,0.06,0.5919139999999999
1.3125,4.0,0.0,0.275,0.47,0.06,0.5936039999999999
1.3125,4.0,0.0,0.055,0.36,0.026,0.6205499999999999
1.3125,4.0,0.0,0.5,0.305,0.06,0.5943539999999999
1.3125,4.0,0.0,0.615,0.415,0.06,0.5919139999999999
1.3125,4.0,0.25,0.945,0.25,0.03,0.6227419999999999
1.3125,4.0,0.25,0.84,0.44,0.044,0.605874
1.3125,4.0,0.25,0.275,0.47,0.042,0.6052860000000001
1.3125,4.0,0.25,0.055,0.36,0.028,0.623184
1.3125,4.0,0.25,0.5,0.305,0.034,0.6176820000000001
1.3125,4.0,0.25,0.615,0.415,0.044,0.607192
1.3125,4.0,0.5,0.945,0.25,0.018,0.6420399999999999
1.3125,4.0,0.5,0.84,0.44,0.032,0.615182
1.3125,4.0,0.5,0.275,0.47,0.04,0.6129479999999999
1.3125,4.0,0.5,0.055,0.36,0.024,0.623606
1.3125,4.0,0.5,0.5,0.305,0.02,0.630798
1.3125,4.0,0.5,0.615,0.415,0.032,0.6169960000000001
1.3125,4.0,0.75,0.945,0.25,0.01,0.655062
1.3125,4.0,0.75,0.84,0.44,0.03,0.621216
1.3125,4.0,0.75,0.275,0.47,0.036,0.616488
1.3125,4.0,0.75,0.055,0.36,0.026,0.6244760000000001
1.3125,4.0,0.75,0.5,0.305,0.016,0.6399079999999999
1.3125,4.0,0.75,0.615,0.415,0.022,0.6238119999999999
1.3125,4.0,1.0,0.945,0.25,0.012,0.665878
1.3125,4.0,1.0,0.84,0.44,0.026,0.6264279999999999
1.3125,4.0,1.0,0.275,0.47,0.03,0.619328
1.3125,4.0,1.0,0.055,0.36,0.026,0.624122
1.3125,4.0,1.0,0.5,0.305,0.014,0.6443600000000002
1.3125,4.0,1.0,0.615,0.415,0.022,0.629108
1.3125,4.0,1.25,0.945,0.25,0.004,0.6712160000000001
1.3125,4.0,1.25,0.84,0.44,0.02,0.629248
1.3125,4.0,1.25,0.275,0.47,0.03,0.6207480000000001
1.3125,4.0,1.25,0.055,0.36,0.026,0.6248159999999999
1.3125,4.0,1.25,0.5,0.305,0.01,0.647594
1.3125,4.0,1.25,0.615,0.415,0.018,0.6326499999999999
1.3125,4.0,1.5,0.945,0.25,0.006,0.677436
1.3125,4.0,1.5,0.84,0.44,0.024,0.631914
1.3125,4.0,1.5,0.275,0.47,0.024,0.6217239999999999
1.3125,4.0,1.5,0.055,0.36,0.024,0.62541
1.3125,4.0,1.5,0.5,0.305,0.01,0.6484719999999999
1.3125,4.0,1.5,0.615,0.415,0.02,0.6357439999999999
1.3125,4.0,2.0,0.945,0.25,0.004,0.680644
1.3125,4.0,2.0,0.84,0.44,0.02,0.634144
1.3125,4.0,2.0,0.275,0.47,0.024,0.622738
1.3125,4.0,2.0,0.055,0.36,0.022,0.626254
1.3125,4.0,2.0,0.5,0.305,0.01,0.6487059999999999
1.3125,4.0,2.0,0.615,0.415,0.022,0.6389659999999999
1.375,2.5,0.0,0.945,0.25,0.422,0.521716
1.375,2.5,0.0,0.84,0.44,0.514,0.49722599999999995
1.375,2.5,0.0,0.275,0.47,0.35,0.522848
1.375,2.5,0.0,0.055,0.36,0.108,0.565758
1.375,2.5,0.0,0.5,0.305,0.228,0.54663
1.375,2.5,0.0,0.615,0.415,0.508,0.49919800000000003
1.375,2.5,0.25,0.945,0.25,0.044,0.62222
1.375,2.5,0.25,0.84,0.44,0.22,0.545206
1.375,2.5,0.25,0.275,0.47,0.214,0.543286
1.375,2.5,0.25,0.055,0.36,0.096,0.5695
1.375,2.5,0.25,0.5,0.305,0.074,0.5859260000000001
1.375,2.5,0.25,0.615,0.415,0.212,0.5502539999999999
1.375,2.5,0.5,0.945,0.25,0.01,0.660944
1.375,2.5,0.5,0.84,0.44,0.118,0.570098
1.375,2.5,0.5,0.275,0.47,0.162,0.552914
1.375,2.5,0.5,0.055,0.36,0.084,0.5709780000000001
1.375,2.5,0.5,0.5,0.305,0.032,0.60684
1.375,2.5,0.5,0.615,0.415,0.102,0.578194
1.375,2.5,0.75,0.945,0.25,0.014,0.682104
1.375,2.5,0.75,0.84,0.44,0.096,0.5832200000000001
1.375,2.5,0.75,0.275,0.47,0.132,0.559104
1.375,2.5,0.75,0.055,0.36,0.078,0.5712860000000001
1.375,2.5,0.75,0.5,0.305,0.024,0.616174
1.375,2.5,0.75,0.615,0.415,0.068,0.592048
1.375,2.5,1.0,0.945,0.25,0.008,0.691998
1.375,2.5,1.0,0.84,0.44,0.078,0.588738
1.375,2.5,1.0,0.275,0.47,0.118,0.5624819999999999
1.375,2.5,1.0,0.055,0.36,0.096,0.572202
1.375,2.5,1.0,0.5,0.305,0.018,0.621394
1.375,2.5,1.0,0.615,0.415,0.064,0.597926
1.375,2.5,1.25,0.945,0.25,0.002,0.6916859999999999
1.375,2.5,1.25,0.84,0.44,0.076,0.591444
1.375,2.5,1.25,0.275,0.47,0.13,0.5642539999999999
1.375,2.5,1.25,0.055,0.36,0.078,0.572388
1.375,2.5,1.25,0.5,0.305,0.008,0.624166
1.375,2.5,1.25,0.615,0.415,0.06,0.6001799999999999
1.375,2.5,1.5,0.945,0.25,0.004,0.690326
1.375,2.5,1.5,0.84,0.44,0.072,0.5893799999999999
1.375,2.5,1.5,0.275,0.47,0.09,0.566056
1.375,2.5,1.5,0.055,0.36,0.092,0.572152
1.375,2.5,1.5,0.5,0.305,0.022,0.6255080000000001
1.375,2.5,1.5,0.615,0.415,0.052,0.597158
1.375,2.5,2.0,0.945,0.25,0.01,0.66461
1.375,2.5,2.0,0.84,0.44,0.08,0.5754000000000001
1.375,2.5,2.0,0.275,0.47,0.112,0.564258
1.375,2.5,2.0,0.055,0.36,0.086,0.57174
1.375,2.5,2.0,0.5,0.305,0.018,0.625364
1.375,2.5,2.0,0.615,0.415,0.068,0.583868
1.375,3.0,0.0,0.945,0.25,0.164,0.558436
1.375,3.0,0.0,0.84,0.44,0.164,0.55229
1.375,3.0,0.0,0.275,0.47,0.12,0.5679379999999999
1.375,3.0,0.0,0.055,0.36,0.038,0.60449
1.375,3.0,0.0,0.5,0.305,0.102,0.5803440000000001
1.375,3.0,0.0,0.615,0.415,0.164,0.552534
1.375,3.0,0.25,0.945,0.25,0.022,0.632862
1.375,3.0,0.25,0.84,0.44,0.084,0.58282
1.375,3.0,0.25,0.275,0.47,0.072,0.58436
1.375,3.0,0.25,0.055,0.36,0.036,0.6057
1.375,3.0,0.25,0.5,0.305,0.032,0.615604
1.375,3.0,0.25,0.615,0.415,0.062,0.587446
1.375,3.0,0.5,0.945,0.25,0.006,0.6667580000000001
1.375,3.0,0.5,0.84,0.44,0.046,0.602698
1.375,3.0,0.5,0.275,0.47,0.052,0.59334
1.375,3.0,0.5,0.055,0.36,0.028,0.608386
1.375,3.0,0.5,0.5,0.305,0.012,0.631278
1.375,3.0,0.5,0.615,0.415,0.038,0.607694
1.375,3.0,0.75,0.945,0.25,0.004,0.6860879999999999
1.375,3.0,0.75,0.84,0.44,0.038,0.615842
1.375,3.0,0.75,0.275,0.47,0.038,0.598876
1.375,3.0,0.75,0.055,0.36,0.026,0.609112
1.375,3.0,0.75,0.5,0.305,0.01,0.640088
1.375,3.0,0.75,0.615,0.415,0.022,0.6221660000000001
1.375,3.0,1.0,0.945,0.25,0.002,0.698096
1.375,3.0,1.0,0.84,0.44,0.024,0.623088
1.375,3.0,1.0,0.275,0.47,0.046,0.601692
1.375,3.0,1.0,0.055,0.36,0.026,0.609584
1.375,3.0,1.0,0.5,0.305,0.008,0.645608
1.375,3.0,1.0,0.615,0.415,0.024,0.629606
1.375,3.0,1.25,0.945,0.25,0.004,0.701386
1.375,3.0,1.25,0.84,0.44,0.026,0.625616
1.375,3.0,1.25,0.275,0.47,0.032,0.604584
1.375,3.0,1.25,0.055,0.36,0.022,0.6106199999999999
1.375,3.0,1.25,0.5,0.305,0.006,0.648698
1.375,3.0,1.25,0.615,0.415,0.024,0.632586
1.375,3.0,1.5,0.945,0.25,0.002,0.7034020000000001
1.375,3.0,1.5,0.84,0.44,0.022,0.6273779999999999
1.375,3.0,1.5,0.275,0.47,0.04,0.60381
1.375,3.0,1.5,0.055,0.36,0.022,0.609738
1.375,3.0,1.5,0.5,0.305,0.004,0.648778
1.375,3.0,1.5,0.615,0.415,0.018,0.63557
1.375,3.0,2.0,0.945,0.25,0.002,0.700038
1.375,3.0,2.0,0.84,0.44,0.022,0.621924
1.375,3.0,2.0,0.275,0.47,0.026,0.60525
1.375,3.0,2.0,0.055,0.36,0.024,0.610128
1.375,3.0,2.0,0.5,0.305,0.002,0.6504300000000001
1.375,3.0,2.0,0.615,0.415,0.016,0.6303000000000001
1.375,3.5,0.0,0.945,0.25,0.048,0.5962620000000001
1.375,3.5,0.0,0.84,0.44,0.048,0.5957819999999999
1.375,3.5,0.0,0.275,0.47,0.044,0.604028
1.375,3.5,0.0,0.055,0.36,0.008,0.633852
1.375,3.5,0.0,0.5,0.305,0.046,0.6086020000000001
1.375,3.5,0.0,0.615,0.415,0.048,0.5957819999999999
1.375,3.5,0.25,0.945,0.25,0.01,0.645154
1.375,3.5,0.25,0.84,0.44,0.02,0.6168899999999998
1.375,3.5,0.25,0.275,0.47,0.024,0.61783
1.375,3.5,0.25,0.055,0.36,0.004,0.636856
1.375,3.5,0.25,0.5,0.305,0.014,0.6376539999999999
1.375,3.5,0.25,0.615,0.415,0.016,0.619734
1.375,3.5,0.5,0.945,0.25,0.004,0.672456
1.375,3.5,0.5,0.84,0.44,0.014,0.630738
1.375,3.5,0.5,0.275,0.47,0.018,0.625568
1.375,3.5,0.5,0.055,0.36,0.006,0.6377760000000001
1.375,3.5,0.5,0.5,0.305,0.006,0.6517200000000001
1.375,3.5,0.5,0.615,0.415,0.012,0.63437
1.375,3.5,0.75,0.945,0.25,0.002,0.689804
1.375,3.5,0.75,0.84,0.44,0.014,0.6397180000000001
1.375,3.5,0.75,0.275,0.47,0.01,0.629868
1.375,3.5,0.75,0.055,0.36,0.002,0.6381979999999999
1.375,3.5,0.75,0.5,0.305,0.004,0.6613100000000001
1.375,3.5,0.75,0.615,0.415,0.004,0.6433260000000001
1.375,3.5,1.0,0.945,0.25,0.002,0.699194
1.375,3.5,1.0,0.84,0.44,0.006,0.6453779999999999
1.375,3.5,1.0,0.275,0.47,0.012,0.632664
1.375,3.5,1.0,0.055,0.36,0.004,0.638126
1.375,3.5,1.0,0.5,0.305,0.004,0.6640260000000001
1.375,3.5,1.0,0.615,0.415,0.006,0.6501220000000001
1.375,3.5,1.25,0.945,0.25,0.002,0.7072620000000001
1.375,3.5,1.25,0.84,0.44,0.008,0.649374
1.375,3.5,1.25,0.275,0.47,0.006,0.634216
1.375,3.5,1.25,0.055,0.36,0.004,0.6385820000000001
1.375,3.5,1.25,0.5,0.305,0.004,0.667208
1.375,3.5,1.25,0.615,0.415,0.004,0.6536300000000002
1.375,3.5,1.5,0.945,0.25,0.002,0.7109179999999999
1.375,3.5,1.5,0.84,0.44,0.006,0.6522199999999999
1.375,3.5,1.5,0.275,0.47,0.006,0.635312
1.375,3.5,1.5,0.055,0.36,0.004,0.639734
1.375,3.5,1.5,0.5,0.305,0.0,0.6682039999999999
1.375,3.5,1.5,0.615,0.415,0.002,0.6567159999999999
1.375,3.5,2.0,0.945,0.25,0.002,0.7132580000000001
1.375,3.5,2.0,0.84,0.44,0.004,0.65196
1.375,3.5,2.0,0.275,0.47,0.004,0.63635
1.375,3.5,2.0,0.055,0.36,0.004,0.638888
1.375,3.5,2.0,0.5,0.305,0.0,0.6698019999999999
1.375,3.5,2.0,0.615,0.415,0.002,0.657312
1.375,4.0,0.0,0.945,0.25,0.014,0.6285499999999999
1.375,4.0,0.0,0.84,0.44,0.014,0.628512
1.375,4.0,0.0,0.275,0.47,0.014,0.630726
1.375,4.0,0.0,0.055,0.36,0.004,0.6557280000000001
1.375,4.0,0.0,0.5,0.305,0.014,0.632356
1.375,4.0,0.0,0.615,0.415,0.014,0.628512
1.375,4.0,0.25,0.945,0.25,0.006,0.657702
1.375,4.0,0.25,0.84,0.44,0.006,0.642234
1.375,4.0,0.25,0.275,0.47,0.006,0.6423899999999999
1.375,4.0,0.25,0.055,0.36,0.004,0.6584159999999999
1.375,4.0,0.25,0.5,0.305,0.008,0.653716
1.375,4.0,0.25,0.615,0.415,0.006,0.643956
1.375,4.0,0.5,0.945,0.25,0.002,0.67745
1.375,4.0,0.5,0.84,0.44,0.002,0.650738
1.375,4.0,0.5,0.275,0.47,0.004,0.6489839999999999
1.375,4.0,0.5,0.055,0.36,0.004,0.658648
1.375,4.0,0.5,0.5,0.305,0.004,0.6664
1.375,4.0,0.5,0.615,0.415,0.004,0.653236
1.375,4.0,0.75,0.945,0.25,0.0,0.6910740000000001
1.375,4.0,0.75,0.84,0.44,0.002,0.6575920000000001
1.375,4.0,0.75,0.275,0.47,0.004,0.6530659999999999
1.375,4.0,0.75,0.055,0.36,0.002,0.659906
1.375,4.0,0.75,0.5,0.305,0.0,0.673874
1.375,4.0,0.75,0.615,0.415,0.002,0.659934
1.375,4.0,1.0,0.945,0.25,0.0,0.7011199999999999
1.375,4.0,1.0,0.84,0.44,0.004,0.662124
1.375,4.0,1.0,0.275,0.47,0.004,0.655264
1.375,4.0,1.0,0.055,0.36,0.002,0.6597540000000001
1.375,4.0,1.0,0.5,0.305,0.0,0.6773519999999998
1.375,4.0,1.0,0.615,0.415,0.004,0.6664439999999999
1.375,4.0,1.25,0.945,0.25,0.0,0.7069000000000001
1.375,4.0,1.25,0.84,0.44,0.004,0.6658099999999999
1.375,4.0,1.25,0.275,0.47,0.0,0.6568999999999999
1.375,4.0,1.25,0.055,0.36,0.004,0.65957
1.375,4.0,1.25,0.5,0.305,0.0,0.680816
1.375,4.0,1.25,0.615,0.415,0.004,0.669596
1.375,4.0,1.5,0.945,0.25,0.0,0.710328
1.375,4.0,1.5,0.84,0.44,0.004,0.668208
1.375,4.0,1.5,0.275,0.47,0.004,0.6570239999999999
1.375,4.0,1.5,0.055,0.36,0.004,0.6607639999999999
1.375,4.0,1.5,0.5,0.305,0.0,0.681266
1.375,4.0,1.5,0.615,0.415,0.004,0.6717960000000001
1.375,4.0,2.0,0.945,0.25,0.0,0.713452
1.375,4.0,2.0,0.84,0.44,0.002,0.672094
1.375,4.0,2.0,0.275,0.47,0.002,0.658394
1.375,4.0,2.0,0.055,0.36,0.004,0.6607260000000001
1.375,4.0,2.0,0.5,0.305,0.0,0.681186
1.375,4.0,2.0,0.615,0.415,0.002,0.674158
1.4375,2.5,0.0,0.945,0.25,0.216,0.5639219999999999
1.4375,2.5,0.0,0.84,0.44,0.266,0.5283019999999999
1.4375,2.5,0.0,0.275,0.47,0.134,0.5574499999999999
1.4375,2.5,0.0,0.055,0.36,0.032,0.5989580000000001
1.4375,2.5,0.0,0.5,0.305,0.07,0.5851959999999999
1.4375,2.5,0.0,0.615,0.415,0.266,0.531686
1.4375,2.5,0.25,0.945,0.25,0.018,0.6563420000000001
1.4375,2.5,0.25,0.84,0.44,0.084,0.5806899999999999
1.4375,2.5,0.25,0.275,0.47,0.074,0.577568
1.4375,2.5,0.25,0.055,0.36,0.038,0.6012259999999999
1.4375,2.5,0.25,0.5,0.305,0.024,0.620316
1.4375,2.5,0.25,0.615,0.415,0.062,0.584572
1.4375,2.5,0.5,0.945,0.25,0.006,0.69863
1.4375,2.5,0.5,0.84,0.44,0.044,0.607942
1.4375,2.5,0.5,0.275,0.47,0.062,0.58649
1.4375,2.5,0.5,0.055,0.36,0.028,0.60222
1.4375,2.5,0.5,0.5,0.305,0.004,0.64127
1.4375,2.5,0.5,0.615,0.415,0.028,0.613584
1.4375,2.5,0.75,0.945,0.25,0.0,0.715798
1.4375,2.5,0.75,0.84,0.44,0.026,0.6229819999999999
1.4375,2.5,0.75,0.275,0.47,0.032,0.592532
1.4375,2.5,0.75,0.055,0.36,0.028,0.605462
1.4375,2.5,0.75,0.5,0.305,0.002,0.650258
1.4375,2.5,0.75,0.615,0.415,0.02,0.6291880000000001
1.4375,2.5,1.0,0.945,0.25,0.0,0.723056
1.4375,2.5,1.0,0.84,0.44,0.018,0.627644
1.4375,2.5,1.0,0.275,0.47,0.042,0.594884
1.4375,2.5,1.0,0.055,0.36,0.034,0.604416
1.4375,2.5,1.0,0.5,0.305,0.004,0.656464
1.4375,2.5,1.0,0.615,0.415,0.02,0.635248
1.4375,2.5,1.25,0.945,0.25,0.002,0.728038
1.4375,2.5,1.25,0.84,0.44,0.02,0.628498
1.4375,2.5,1.25,0.275,0.47,0.032,0.597032
1.4375,2.5,1.25,0.055,0.36,0.026,0.60529
1.4375,2.5,1.25,0.5,0.305,0.002,0.65698
1.4375,2.5,1.25,0.615,0.415,0.008,0.638044
1.4375,2.5,1.5,0.945,0.25,0.0,0.72701
1.4375,2.5,1.5,0.84,0.44,0.024,0.62514
1.4375,2.5,1.5,0.275,0.47,0.04,0.596992
1.4375,2.5,1.5,0.055,0.36,0.024,0.60468
1.4375,2.5,1.5,0.5,0.305,0.004,0.659288
1.4375,2.5,1.5,0.615,0.415,0.016,0.633966
1.4375,2.5,2.0,0.945,0.25,0.0,0.6987000000000001
1.4375,2.5,2.0,0.84,0.44,0.024,0.61122
1.4375,2.5,2.0,0.275,0.47,0.032,0.5991380000000001
1.4375,2.5,2.0,0.055,0.36,0.026,0.6050099999999999
1.4375,2.5,2.0,0.5,0.305,0.004,0.6610560000000001
1.4375,2.5,2.0,0.615,0.415,0.016,0.619274
1.4375,3.0,0.0,0.945,0.25,0.056,0.5976780000000002
1.4375,3.0,0.0,0.84,0.44,0.058,0.586394
1.4375,3.0,0.0,0.275,0.47,0.036,0.604088
1.4375,3.0,0.0,0.055,0.36,0.002,0.6381420000000001
1.4375,3.0,0.0,0.5,0.305,0.03,0.6194580000000001
1.4375,3.0,0.0,0.615,0.415,0.058,0.586874
1.4375,3.0,0.25,0.945,0.25,0.002,0.67202
1.4375,3.0,0.25,0.84,0.44,0.014,0.620776
1.4375,3.0,0.25,0.275,0.47,0.016,0.620504
1.4375,3.0,0.25,0.055,0.36,0.0,0.642158
1.4375,3.0,0.25,0.5,0.305,0.004,0.652462
1.4375,3.0,0.25,0.615,0.415,0.01,0.6247079999999999
1.4375,3.0,0.5,0.945,0.25,0.0,0.7045640000000001
1.4375,3.0,0.5,0.84,0.44,0.006,0.6409239999999999
1.4375,3.0,0.5,0.275,0.47,0.008,0.6295299999999999
1.4375,3.0,0.5,0.055,0.36,0.002,0.64312
1.4375,3.0,0.5,0.5,0.305,0.002,0.666424
1.4375,3.0,0.5,0.615,0.415,0.008,0.646914
1.4375,3.0,0.75,0.945,0.25,0.0,0.721038
1.4375,3.0,0.75,0.84,0.44,0.004,0.6535719999999999
1.4375,3.0,0.75,0.275,0.47,0.002,0.634102
1.4375,3.0,0.75,0.055,0.36,0.002,0.643732
1.4375,3.0,0.75,0.5,0.305,0.002,0.67493
1.4375,3.0,0.75,0.615,0.415,0.002,0.6581319999999999
1.4375,3.0,1.0,0.945,0.25,0.0,0.730202
1.4375,3.0,1.0,0.84,0.44,0.004,0.661906
1.4375,3.0,1.0,0.275,0.47,0.004,0.636892
1.4375,3.0,1.0,0.055,0.36,0.002,0.643278
1.4375,3.0,1.0,0.5,0.305,0.0,0.679704
1.4375,3.0,1.0,0.615,0.415,0.002,0.6669339999999999
1.4375,3.0,1.25,0.945,0.25,0.0,0.7349600000000001
1.4375,3.0,1.25,0.84,0.44,0.002,0.66444
1.4375,3.0,1.25,0.275,0.47,0.004,0.63825
1.4375,3.0,1.25,0.055,0.36,0.002,0.6442819999999999
1.4375,3.0,1.25,0.5,0.305,0.0,0.681812
1.4375,3.0,1.25,0.615,0.415,0.002,0.6695699999999999
1.4375,3.0,1.5,0.945,0.25,0.0,0.7358300000000001
1.4375,3.0,1.5,0.84,0.44,0.0,0.6637260000000001
1.4375,3.0,1.5,0.275,0.47,0.002,0.6387460000000001
1.4375,3.0,1.5,0.055,0.36,0.002,0.6439640000000001
1.4375,3.0,1.5,0.5,0.305,0.002,0.6838679999999999
1.4375,3.0,1.5,0.615,0.415,0.002,0.670544
1.4375,3.0,2.0,0.945,0.25,0.0,0.732644
1.4375,3.0,2.0,0.84,0.44,0.0,0.66008
1.4375,3.0,2.0,0.275,0.47,0.002,0.640144
1.4375,3.0,2.0,0.055,0.36,0.002,0.644414
1.4375,3.0,2.0,0.5,0.305,0.0,0.6853100000000001
1.4375,3.0,2.0,0.615,0.415,0.002,0.66624
1.4375,3.5,0.0,0.945,0.25,0.006,0.63302
1.4375,3.5,0.0,0.84,0.44,0.006,0.63163
1.4375,3.5,0.0,0.275,0.47,0.004,0.6407320000000001
1.4375,3.5,0.0,0.055,0.36,0.0,0.6695880000000001
1.4375,3.5,0.0,0.5,0.305,0.004,0.647476
1.4375,3.5,0.0,0.615,0.415,0.006,0.631658
1.4375,3.5,0.25,0.945,0.25,0.002,0.6819860000000001
1.4375,3.5,0.25,0.84,0.44,0.004,0.653096
1.4375,3.5,0.25,0.275,0.47,0.002,0.6548240000000001
1.4375,3.5,0.25,0.055,0.36,0.002,0.6706340000000001
1.4375,3.5,0.25,0.5,0.305,0.002,0.673376
1.4375,3.5,0.25,0.615,0.415,0.0,0.655624
1.4375,3.5,0.5,0.945,0.25,0.0,0.709726
1.4375,3.5,0.5,0.84,0.44,0.002,0.667182
1.4375,3.5,0.5,0.275,0.47,0.0,0.661564
1.4375,3.5,0.5,0.055,0.36,0.0,0.672236
1.4375,3.5,0.5,0.5,0.305,0.0,0.68648
1.4375,3.5,0.5,0.615,0.415,0.0,0.6693779999999999
1.4375,3.5,0.75,0.945,0.25,0.0,0.7252439999999999
1.4375,3.5,0.75,0.84,0.44,0.0,0.6764819999999999
1.4375,3.5,0.75,0.275,0.47,0.002,0.666276
1.4375,3.5,0.75,0.055,0.36,0.002,0.67306
1.4375,3.5,0.75,0.5,0.305,0.0,0.6941459999999999
1.4375,3.5,0.75,0.615,0.415,0.002,0.6807639999999999
1.4375,3.5,1.0,0.945,0.25,0.0,0.732484
1.4375,3.5,1.0,0.84,0.44,0.0,0.6816180000000001
1.4375,3.5,1.0,0.275,0.47,0.002,0.667856
1.4375,3.5,1.0,0.055,0.36,0.002,0.673886
1.4375,3.5,1.0,0.5,0.305,0.0,0.697586
1.4375,3.5,1.0,0.615,0.415,0.0,0.687542
1.4375,3.5,1.25,0.945,0.25,0.0,0.738656
1.4375,3.5,1.25,0.84,0.44,0.0,0.687046
1.4375,3.5,1.25,0.275,0.47,0.0,0.669208
1.4375,3.5,1.25,0.055,0.36,0.0,0.6735260000000001
1.4375,3.5,1.25,0.5,0.305,0.0,0.7002320000000001
1.4375,3.5,1.25,0.615,0.415,0.0,0.6906479999999999
1.4375,3.5,1.5,0.945,0.25,0.0,0.7414339999999999
1.4375,3.5,1.5,0.84,0.44,0.002,0.689096
1.4375,3.5,1.5,0.275,0.47,0.0,0.669272
1.4375,3.5,1.5,0.055,0.36,0.0,0.673404
1.4375,3.5,1.5,0.5,0.305,0.0,0.700684
1.4375,3.5,1.5,0.615,0.415,0.002,0.693258
