R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.25,2.5,0.25,0.5,0.305,0.458,0.504716
1.25,2.5,0.5,0.5,0.305,0.308,0.527448
1.25,2.5,0.75,0.5,0.305,0.272,0.5361079999999999
1.25,2.5,1.0,0.5,0.305,0.216,0.543326
1.25,2.5,1.25,0.5,0.305,0.216,0.5475260000000001
1.25,2.5,1.5,0.5,0.305,0.208,0.5500499999999999
1.25,2.5,2.0,0.5,0.305,0.23,0.5489100000000001
1.3125,2.5,0.0,0.5,0.305,0.438,0.506506
1.3125,2.5,0.25,0.5,0.305,0.21,0.547442
1.3125,2.5,0.5,0.5,0.305,0.136,0.5679679999999999
1.3125,2.5,0.75,0.5,0.305,0.092,0.580172
1.3125,2.5,1.0,0.5,0.305,0.078,0.5863619999999999
1.3125,2.5,1.25,0.5,0.305,0.054,0.588938
1.3125,2.5,1.5,0.5,0.305,0.056,0.59091
1.3125,2.5,2.0,0.5,0.305,0.072,0.589418
1.375,2.5,0.0,0.5,0.305,0.228,0.54663
1.375,2.5,0.25,0.5,0.305,0.074,0.5859260000000001
1.375,2.5,0.5,0.5,0.305,0.032,0.60684
1.375,2.5,0.75,0.5,0.305,0.024,0.616174
1.375,2.5,1.0,0.5,0.305,0.018,0.621394
1.375,2.5,1.25,0.5,0.305,0.008,0.624166
1.375,2.5,1.5,0.5,0.305,0.022,0.6255080000000001
1.375,2.5,2.0,0.5,0.305,0.018,0.625364
1.4375,2.5,0.0,0.5,0.305,0.07,0.5851959999999999
1.4375,2.5,0.25,0.5,0.305,0.024,0.620316
1.4375,2.5,0.5,0.5,0.305,0.004,0.64127
1.4375,2.5,0.75,0.5,0.305,0.002,0.650258
1.4375,2.5,1.0,0.5,0.305,0.004,0.656464
1.4375,2.5,1.25,0.5,0.305,0.002,0.65698
1.4375,2.5,1.5,0.5,0.305,0.004,0.659288
1.4375,2.5,2.0,0.5,0.305,0.004,0.6610560000000001
1.5,2.5,0.0,0.5,0.305,0.026,0.621316
1.5,2.5,0.25,0.5,0.305,0.006,0.656512
1.5,2.5,0.5,0.5,0.305,0.002,0.673834
1.5,2.5,0.75,0.5,0.305,0.0,0.6802619999999999
1.5,2.5,1.0,0.5,0.305,0.0,0.683844
1.5,2.5,1.25,0.5,0.305,0.0,0.6888900000000001
1.5,2.5,1.5,0.5,0.305,0.0,0.6898920000000001
1.5,2.5,2.0,0.5,0.305,0.002,0.691546
1.75,2.5,0.0,0.5,0.305,0.0,0.743954
1.75,2.5,0.25,0.5,0.305,0.0,0.76723
1.75,2.5,0.5,0.5,0.305,0.0,0.780976
1.75,2.5,0.75,0.5,0.305,0.0,0.7858780000000001
1.75,2.5,1.0,0.5,0.305,0.0,0.7886040000000001
1.75,2.5,1.25,0.5,0.305,0.0,0.789846
1.75,2.5,1.5,0.5,0.305,0.0,0.7923579999999999
1.75,2.5,2.0,0.5,0.305,0.0,0.791888
1.125,3.0,0.0,0.5,0.305,0.946,0.4129379999999999
1.125,3.0,0.25,0.5,0.305,0.832,0.4456299999999999
1.125,3.0,0.5,0.5,0.305,0.732,0.4644979999999999
1.125,3.0,0.75,0.5,0.305,0.65,0.47644
1.125,3.0,1.0,0.5,0.305,0.604,0.483182
1.125,3.0,1.25,0.5,0.305,0.576,0.488402
1.125,3.0,1.5,0.5,0.305,0.564,0.490234
1.125,3.0,2.0,0.5,0.305,0.532,0.491672
1.25,3.0,0.0,0.5,0.305,0.528,0.494476
1.25,3.0,0.25,0.5,0.305,0.304,0.530634
1.25,3.0,0.5,0.5,0.305,0.2,0.5496939999999999
1.25,3.0,0.75,0.5,0.305,0.158,0.5603239999999999
1.25,3.0,1.0,0.5,0.305,0.12,0.567356
1.25,3.0,1.25,0.5,0.305,0.136,0.569836
1.25,3.0,1.5,0.5,0.305,0.114,0.571076
1.25,3.0,2.0,0.5,0.305,0.104,0.574564
1.3125,3.0,0.0,0.5,0.305,0.254,0.540898
1.3125,3.0,0.25,0.5,0.305,0.106,0.575642
1.3125,3.0,0.5,0.5,0.305,0.058,0.5950680000000002
1.3125,3.0,0.75,0.5,0.305,0.048,0.6056300000000001
1.3125,3.0,1.0,0.5,0.305,0.038,0.6107400000000001
1.3125,3.0,1.25,0.5,0.305,0.03,0.615116
1.3125,3.0,1.5,0.5,0.305,0.024,0.614348
1.3125,3.0,2.0,0.5,0.305,0.036,0.6143040000000001
1.375,3.0,0.0,0.5,0.305,0.102,0.5803440000000001
1.375,3.0,0.25,0.5,0.305,0.032,0.615604
1.375,3.0,0.5,0.5,0.305,0.012,0.631278
1.375,3.0,0.75,0.5,0.305,0.01,0.640088
1.375,3.0,1.0,0.5,0.305,0.008,0.645608
1.375,3.0,1.25,0.5,0.305,0.006,0.648698
1.375,3.0,1.5,0.5,0.305,0.004,0.648778
1.375,3.0,2.0,0.5,0.305,0.002,0.6504300000000001
1.4375,3.0,0.0,0.5,0.305,0.03,0.6194580000000001
1.4375,3.0,0.25,0.5,0.305,0.004,0.652462
1.4375,3.0,0.5,0.5,0.305,0.002,0.666424
1.4375,3.0,0.75,0.5,0.305,0.002,0.67493
1.4375,3.0,1.0,0.5,0.305,0.0,0.679704
1.4375,3.0,1.25,0.5,0.305,0.0,0.681812
1.4375,3.0,1.5,0.5,0.305,0.002,0.6838679999999999
1.4375,3.0,2.0,0.5,0.305,0.0,0.6853100000000001
1.5,3.0,0.0,0.5,0.305,0.006,0.654256
1.5,3.0,0.25,0.5,0.305,0.0,0.683586
1.5,3.0,0.5,0.5,0.305,0.0,0.697884
1.5,3.0,0.75,0.5,0.305,0.0,0.705478
1.5,3.0,1.0,0.5,0.305,0.0,0.709806
1.5,3.0,1.25,0.5,0.305,0.0,0.7102
1.5,3.0,1.5,0.5,0.305,0.0,0.7117180000000001
1.5,3.0,2.0,0.5,0.305,0.0,0.7140219999999999
1.75,3.0,0.0,0.5,0.305,0.0,0.7733240000000001
1.75,3.0,0.25,0.5,0.305,0.0,0.79139
1.75,3.0,0.5,0.5,0.305,0.0,0.8017880000000001
1.75,3.0,0.75,0.5,0.305,0.0,0.805658
1.75,3.0,1.0,0.5,0.305,0.0,0.807924
1.75,3.0,1.25,0.5,0.305,0.0,0.809002
1.75,3.0,1.5,0.5,0.305,0.0,0.810026
1.75,3.0,2.0,0.5,0.305,0.0,0.811374
1.125,3.5,0.0,0.5,0.305,0.864,0.442708
1.125,3.5,0.25,0.5,0.305,0.73,0.468474
1.125,3.5,0.5,0.5,0.305,0.61,0.484326
1.125,3.5,0.75,0.5,0.305,0.538,0.493692
1.125,3.5,1.0,0.5,0.305,0.454,0.501378
1.125,3.5,1.25,0.5,0.305,0.458,0.505652
1.125,3.5,1.5,0.5,0.305,0.442,0.5068919999999999
1.125,3.5,2.0,0.5,0.305,0.42,0.509332
1.25,3.5,0.0,0.5,0.305,0.346,0.52346
1.25,3.5,0.25,0.5,0.305,0.196,0.552202
1.25,3.5,0.5,0.5,0.305,0.13,0.5688820000000001
1.25,3.5,0.75,0.5,0.305,0.108,0.5794499999999999
1.25,3.5,1.0,0.5,0.305,0.088,0.585876
1.25,3.5,1.25,0.5,0.305,0.078,0.58827
1.25,3.5,1.5,0.5,0.305,0.07,0.590946
1.25,3.5,2.0,0.5,0.305,0.066,0.592218
1.3125,3.5,0.0,0.5,0.305,0.128,0.5687300000000001
1.3125,3.5,0.25,0.5,0.305,0.064,0.597268
1.3125,3.5,0.5,0.5,0.305,0.038,0.6136320000000001
1.3125,3.5,0.75,0.5,0.305,0.026,0.621556
1.3125,3.5,1.0,0.5,0.305,0.022,0.628658
1.3125,3.5,1.25,0.5,0.305,0.016,0.632042
1.3125,3.5,1.5,0.5,0.305,0.022,0.632796
1.3125,3.5,2.0,0.5,0.305,0.022,0.635346
1.375,3.5,0.0,0.5,0.305,0.046,0.6086020000000001
1.375,3.5,0.25,0.5,0.305,0.014,0.6376539999999999
1.375,3.5,0.5,0.5,0.305,0.006,0.6517200000000001
1.375,3.5,0.75,0.5,0.305,0.004,0.6613100000000001
1.375,3.5,1.0,0.5,0.305,0.004,0.6640260000000001
1.375,3.5,1.25,0.5,0.305,0.004,0.667208
1.375,3.5,1.5,0.5,0.305,0.0,0.6682039999999999
1.375,3.5,2.0,0.5,0.305,0.0,0.6698019999999999
1.4375,3.5,0.0,0.5,0.305,0.004,0.647476
1.4375,3.5,0.25,0.5,0.305,0.002,0.673376
1.4375,3.5,0.5,0.5,0.305,0.0,0.68648
1.4375,3.5,0.75,0.5,0.305,0.0,0.6941459999999999
1.4375,3.5,1.0,0.5,0.305,0.0,0.697586
1.4375,3.5,1.25,0.5,0.305,0.0,0.7002320000000001
1.4375,3.5,1.5,0.5,0.305,0.0,0.700684
1.4375,3.5,2.0,0.5,0.305,0.0,0.701654
1.5,3.5,0.0,0.5,0.305,0.002,0.681406
1.5,3.5,0.25,0.5,0.305,0.0,0.704454
1.5,3.5,0.5,0.5,0.305,0.0,0.7172580000000001
1.5,3.5,0.75,0.5,0.305,0.0,0.724422
1.5,3.5,1.0,0.5,0.305,0.0,0.72821
1.5,3.5,1.25,0.5,0.305,0.0,0.729292
1.5,3.5,1.5,0.5,0.305,0.0,0.730468
1.5,3.5,2.0,0.5,0.305,0.0,0.7310979999999999
1.75,3.5,0.0,0.5,0.305,0.0,0.794224
1.75,3.5,0.25,0.5,0.305,0.0,0.8088800000000002
1.75,3.5,0.5,0.5,0.305,0.0,0.817028
1.75,3.5,0.75,0.5,0.305,0.0,0.820498
1.75,3.5,1.0,0.5,0.305,0.0,0.823364
1.75,3.5,1.25,0.5,0.305,0.0,0.823338
1.75,3.5,1.5,0.5,0.305,0.0,0.824904
1.75,3.5,2.0,0.5,0.305,0.0,0.825316
1.125,4.0,0.0,0.5,0.305,0.738,0.468276
1.125,4.0,0.25,0.5,0.305,0.584,0.48697
1.125,4.0,0.5,0.5,0.305,0.5,0.499396
1.125,4.0,0.75,0.5,0.305,0.422,0.507896
1.125,4.0,1.0,0.5,0.305,0.382,0.5141760000000001
1.125,4.0,1.25,0.5,0.305,0.376,0.516798
1.125,4.0,1.5,0.5,0.305,0.348,0.5187360000000001
1.125,4.0,2.0,0.5,0.305,0.334,0.5222899999999999
1.25,4.0,0.0,0.5,0.305,0.196,0.549586
1.25,4.0,0.25,0.5,0.305,0.134,0.571618
1.25,4.0,0.5,0.5,0.305,0.098,0.584422
1.25,4.0,0.75,0.5,0.305,0.086,0.5933740000000001
1.25,4.0,1.0,0.5,0.305,0.064,0.5975199999999999
1.25,4.0,1.25,0.5,0.305,0.058,0.600998
1.25,4.0,1.5,0.5,0.305,0.046,0.603584
1.25,4.0,2.0,0.5,0.305,0.042,0.603604
1.3125,4.0,0.0,0.5,0.305,0.06,0.5943539999999999
1.3125,4.0,0.25,0.5,0.305,0.034,0.6176820000000001
1.3125,4.0,0.5,0.5,0.305,0.02,0.630798
1.3125,4.0,0.75,0.5,0.305,0.016,0.6399079999999999
1.3125,4.0,1.0,0.5,0.305,0.014,0.6443600000000002
1.3125,4.0,1.25,0.5,0.305,0.01,0.647594
1.3125,4.0,1.5,0.5,0.305,0.01,0.6484719999999999
1.3125,4.0,2.0,0.5,0.305,0.01,0.6487059999999999
1.375,4.0,0.0,0.5,0.305,0.014,0.632356
1.375,4.0,0.25,0.5,0.305,0.008,0.653716
1.375,4.0,0.5,0.5,0.305,0.004,0.6664
1.375,4.0,0.75,0.5,0.305,0.0,0.673874
1.375,4.0,1.0,0.5,0.305,0.0,0.6773519999999998
1.375,4.0,1.25,0.5,0.305,0.0,0.680816
1.375,4.0,1.5,0.5,0.305,0.0,0.681266
1.375,4.0,2.0,0.5,0.305,0.0,0.681186
1.4375,4.0,0.0,0.5,0.305,0.0,0.668986
1.4375,4.0,0.25,0.5,0.305,0.0,0.6898099999999999
1.4375,4.0,0.5,0.5,0.305,0.0,0.701178
1.4375,4.0,0.75,0.5,0.305,0.0,0.707788
1.4375,4.0,1.0,0.5,0.305,0.0,0.71078
1.4375,4.0,1.25,0.5,0.305,0.0,0.71321
1.4375,4.0,1.5,0.5,0.305,0.0,0.714564
1.4375,4.0,2.0,0.5,0.305,0.0,0.715956
1.5,4.0,0.0,0.5,0.305,0.0,0.7016779999999999
1.5,4.0,0.25,0.5,0.305,0.0,0.7205900000000001
1.5,4.0,0.5,0.5,0.305,0.0,0.731634
1.5,4.0,0.75,0.5,0.305,0.0,0.737072
1.5,4.0,1.0,0.5,0.305,0.0,0.7402219999999999
1.5,4.0,1.25,0.5,0.305,0.0,0.742028
1.5,4.0,1.5,0.5,0.305,0.0,0.7423759999999999
1.5,4.0,2.0,0.5,0.305,0.0,0.7433540000000001
1.75,4.0,0.0,0.5,0.305,0.0,0.808634
1.75,4.0,0.25,0.5,0.305,0.0,0.820318
1.75,4.0,0.5,0.5,0.305,0.0,0.8264940000000001
1.75,4.0,0.75,0.5,0.305,0.0,0.82999
1.75,4.0,1.0,0.5,0.305,0.0,0.831392
1.75,4.0,1.25,0.5,0.305,0.0,0.8322200000000001
1.75,4.0,1.5,0.5,0.305,0.0,0.8330360000000001
1.75,4.0,2.0,0.5,0.305,0.0,0.8331859999999999
1.125,4.5,0.0,0.5,0.305,0.568,0.4895299999999999
1.125,4.5,0.25,0.5,0.305,0.478,0.503474
1.125,4.5,0.5,0.5,0.305,0.376,0.5131100000000001
1.125,4.5,0.75,0.5,0.305,0.338,0.519022
1.125,4.5,1.0,0.5,0.305,0.318,0.523726
1.125,4.5,1.25,0.5,0.305,0.302,0.5266200000000001
1.125,4.5,1.5,0.5,0.305,0.288,0.528866
1.125,4.5,2.0,0.5,0.305,0.256,0.5310920000000001
1.25,4.5,0.0,0.5,0.305,0.12,0.5727620000000001
1.25,4.5,0.25,0.5,0.305,0.076,0.587918
1.25,4.5,0.5,0.5,0.305,0.068,0.5989
1.25,4.5,0.75,0.5,0.305,0.05,0.6053620000000001
1.25,4.5,1.0,0.5,0.305,0.048,0.6098600000000002
1.25,4.5,1.25,0.5,0.305,0.046,0.612212
1.25,4.5,1.5,0.5,0.305,0.032,0.6145
1.25,4.5,2.0,0.5,0.305,0.03,0.6173299999999999
1.3125,4.5,0.0,0.5,0.305,0.03,0.61726
1.3125,4.5,0.25,0.5,0.305,0.012,0.633462
1.3125,4.5,0.5,0.5,0.305,0.014,0.643576
1.3125,4.5,0.75,0.5,0.305,0.012,0.650748
1.3125,4.5,1.0,0.5,0.305,0.008,0.6542279999999999
1.3125,4.5,1.25,0.5,0.305,0.006,0.6567719999999999
1.3125,4.5,1.5,0.5,0.305,0.004,0.658464
1.3125,4.5,2.0,0.5,0.305,0.006,0.659038
1.375,4.5,0.0,0.5,0.305,0.002,0.653624
1.375,4.5,0.25,0.5,0.305,0.002,0.668846
1.375,4.5,0.5,0.5,0.305,0.002,0.6784680000000001
1.375,4.5,0.75,0.5,0.305,0.0,0.683894
1.375,4.5,1.0,0.5,0.305,0.0,0.6892079999999999
1.375,4.5,1.25,0.5,0.305,0.0,0.6901099999999999
1.375,4.5,1.5,0.5,0.305,0.0,0.691384
1.375,4.5,2.0,0.5,0.305,0.0,0.692346
1.4375,4.5,0.0,0.5,0.305,0.0,0.68996
1.4375,4.5,0.25,0.5,0.305,0.0,0.703874
1.4375,4.5,0.5,0.5,0.305,0.0,0.713828
1.4375,4.5,0.75,0.5,0.305,0.0,0.71803
1.4375,4.5,1.0,0.5,0.305,0.0,0.72203
1.4375,4.5,1.25,0.5,0.305,0.0,0.724286
1.4375,4.5,1.5,0.5,0.305,0.0,0.7251259999999999
1.4375,4.5,2.0,0.5,0.305,0.0,0.7263379999999999
1.5,4.5,0.0,0.5,0.305,0.0,0.719994
1.5,4.5,0.25,0.5,0.305,0.0,0.7325060000000001
1.5,4.5,0.5,0.5,0.305,0.0,0.740876
1.5,4.5,0.75,0.5,0.305,0.0,0.74576
1.5,4.5,1.0,0.5,0.305,0.0,0.747884
1.5,4.5,1.25,0.5,0.305,0.0,0.750146
1.5,4.5,1.5,0.5,0.305,0.0,0.751058
1.5,4.5,2.0,0.5,0.305,0.0,0.752426
1.75,4.5,0.0,0.5,0.305,0.0,0.821946
1.75,4.5,0.25,0.5,0.305,0.0,0.8285119999999999
1.75,4.5,0.5,0.5,0.305,0.0,0.833076
1.75,4.5,0.75,0.5,0.305,0.0,0.83596
1.75,4.5,1.0,0.5,0.305,0.0,0.8369939999999999
1.75,4.5,1.25,0.5,0.305,0.0,0.838486
1.75,4.5,1.5,0.5,0.305,0.0,0.8387279999999999
1.75,4.5,2.0,0.5,0.305,0.0,0.8391179999999999
1.125,5.0,0.0,0.5,0.305,0.436,0.506448
1.125,5.0,0.25,0.5,0.305,0.358,0.516712
1.125,5.0,0.5,0.5,0.305,0.302,0.523732
1.125,5.0,0.75,0.5,0.305,0.292,0.52876
1.125,5.0,1.0,0.5,0.305,0.272,0.531388
1.125,5.0,1.25,0.5,0.305,0.252,0.534362
1.125,5.0,1.5,0.5,0.305,0.246,0.536134
1.125,5.0,2.0,0.5,0.305,0.24,0.539134
1.25,5.0,0.0,0.5,0.305,0.072,0.590642
1.25,5.0,0.25,0.5,0.305,0.05,0.60099
1.25,5.0,0.5,0.5,0.305,0.04,0.609082
1.25,5.0,0.75,0.5,0.305,0.036,0.6135020000000001
1.25,5.0,1.0,0.5,0.305,0.03,0.616548
1.25,5.0,1.25,0.5,0.305,0.024,0.619942
1.25,5.0,1.5,0.5,0.305,0.026,0.6211800000000001
1.25,5.0,2.0,0.5,0.305,0.024,0.623668
1.3125,5.0,0.0,0.5,0.305,0.014,0.6356539999999999
1.3125,5.0,0.25,0.5,0.305,0.008,0.646476
1.3125,5.0,0.5,0.5,0.305,0.006,0.653064
1.3125,5.0,0.75,0.5,0.305,0.006,0.6593060000000001
1.3125,5.0,1.0,0.5,0.305,0.004,0.6611600000000001
1.3125,5.0,1.25,0.5,0.305,0.006,0.6649839999999999
1.3125,5.0,1.5,0.5,0.305,0.004,0.665876
1.3125,5.0,2.0,0.5,0.305,0.006,0.667468
1.375,5.0,0.0,0.5,0.305,0.002,0.6710659999999999
1.375,5.0,0.25,0.5,0.305,0.0,0.68082
1.375,5.0,0.5,0.5,0.305,0.0,0.6871079999999999
1.375,5.0,0.75,0.5,0.305,0.0,0.692182
1.375,5.0,1.0,0.5,0.305,0.0,0.6947440000000001
1.375,5.0,1.25,0.5,0.305,0.0,0.697658
1.375,5.0,1.5,0.5,0.305,0.0,0.699546
1.375,5.0,2.0,0.5,0.305,0.0,0.699736
1.4375,5.0,0.0,0.5,0.305,0.0,0.706722
1.4375,5.0,0.25,0.5,0.305,0.0,0.7156959999999999
1.4375,5.0,0.5,0.5,0.305,0.0,0.721632
1.4375,5.0,0.75,0.5,0.305,0.0,0.725788
1.4375,5.0,1.0,0.5,0.305,0.0,0.729178
1.4375,5.0,1.25,0.5,0.305,0.0,0.730182
1.4375,5.0,1.5,0.5,0.305,0.0,0.7316180000000001
1.4375,5.0,2.0,0.5,0.305,0.0,0.733
1.5,5.0,0.0,0.5,0.305,0.0,0.7358299999999999
1.5,5.0,0.25,0.5,0.305,0.0,0.743358
1.5,5.0,0.5,0.5,0.305,0.0,0.7487360000000001
1.5,5.0,0.75,0.5,0.305,0.0,0.75249
1.5,5.0,1.0,0.5,0.305,0.0,0.75473
1.5,5.0,1.25,0.5,0.305,0.0,0.7564740000000001
1.5,5.0,1.5,0.5,0.305,0.0,0.757976
1.5,5.0,2.0,0.5,0.305,0.0,0.7584979999999999
1.75,5.0,0.0,0.5,0.305,0.0,0.831812
1.75,5.0,0.25,0.5,0.305,0.0,0.8354879999999999
1.75,5.0,0.5,0.5,0.305,0.0,0.837978
1.75,5.0,0.75,0.5,0.305,0.0,0.840168
1.75,5.0,1.0,0.5,0.305,0.0,0.84172
1.75,5.0,1.25,0.5,0.305,0.0,0.8423860000000001
1.75,5.0,1.5,0.5,0.305,0.0,0.84246
1.75,5.0,2.0,0.5,0.305,0.0,0.842692
1.125,5.5,0.0,0.5,0.305,0.342,0.519958
1.125,5.5,0.25,0.5,0.305,0.308,0.527452
1.125,5.5,0.5,0.5,0.305,0.274,0.5327459999999999
1.125,5.5,0.75,0.5,0.305,0.254,0.536688
1.125,5.5,1.0,0.5,0.305,0.248,0.5393
1.125,5.5,1.25,0.5,0.305,0.236,0.540632
1.125,5.5,1.5,0.5,0.305,0.232,0.54175
1.125,5.5,2.0,0.5,0.305,0.216,0.544526
1.25,5.5,0.0,0.5,0.305,0.046,0.6045139999999999
1.25,5.5,0.25,0.5,0.305,0.04,0.6117940000000001
1.25,5.5,0.5,0.5,0.305,0.036,0.616836
1.25,5.5,0.75,0.5,0.305,0.028,0.620498
1.25,5.5,1.0,0.5,0.305,0.028,0.6238879999999999
1.25,5.5,1.25,0.5,0.305,0.02,0.6252719999999999
1.25,5.5,1.5,0.5,0.305,0.024,0.6255799999999999
1.25,5.5,2.0,0.5,0.305,0.028,0.628526
1.3125,5.5,0.0,0.5,0.305,0.006,0.6498619999999999
1.3125,5.5,0.25,0.5,0.305,0.006,0.65727
1.3125,5.5,0.5,0.5,0.305,0.004,0.66185
1.3125,5.5,0.75,0.5,0.305,0.004,0.665088
1.3125,5.5,1.0,0.5,0.305,0.004,0.668172
1.3125,5.5,1.25,0.5,0.305,0.004,0.669818
1.3125,5.5,1.5,0.5,0.305,0.004,0.6706400000000001
1.3125,5.5,2.0,0.5,0.305,0.006,0.673462
1.375,5.5,0.0,0.5,0.305,0.0,0.6842919999999999
1.375,5.5,0.25,0.5,0.305,0.0,0.690894
1.375,5.5,0.5,0.5,0.305,0.0,0.695592
1.375,5.5,0.75,0.5,0.305,0.0,0.697342
1.375,5.5,1.0,0.5,0.305,0.0,0.700748
1.375,5.5,1.25,0.5,0.305,0.0,0.70205
1.375,5.5,1.5,0.5,0.305,0.0,0.703612
1.375,5.5,2.0,0.5,0.305,0.0,0.7048840000000001
1.4375,5.5,0.0,0.5,0.305,0.0,0.719566
1.4375,5.5,0.25,0.5,0.305,0.0,0.7253899999999999
1.4375,5.5,0.5,0.5,0.305,0.0,0.729348
1.4375,5.5,0.75,0.5,0.305,0.0,0.732052
1.4375,5.5,1.0,0.5,0.305,0.0,0.7343379999999999
1.4375,5.5,1.25,0.5,0.305,0.0,0.7353879999999999
1.4375,5.5,1.5,0.5,0.305,0.0,0.7362259999999999
1.4375,5.5,2.0,0.5,0.305,0.0,0.7373379999999999
1.5,5.5,0.0,0.5,0.305,0.0,0.747298
1.5,5.5,0.25,0.5,0.305,0.0,0.75221
1.5,5.5,0.5,0.5,0.305,0.0,0.7555619999999998
1.5,5.5,0.75,0.5,0.305,0.0,0.757966
1.5,5.5,1.0,0.5,0.305,0.0,0.7595340000000002
1.5,5.5,1.25,0.5,0.305,0.0,0.7608039999999999
1.5,5.5,1.5,0.5,0.305,0.0,0.761846
1.5,5.5,2.0,0.5,0.305,0.0,0.7626000000000001
1.75,5.5,0.0,0.5,0.305,0.0,0.838216
1.75,5.5,0.25,0.5,0.305,0.0,0.8401620000000001
1.75,5.5,0.5,0.5,0.305,0.0,0.841902
1.75,5.5,0.75,0.5,0.305,0.0,0.8430519999999999
1.75,5.5,1.0,0.5,0.305,0.0,0.8437060000000001
1.75,5.5,1.25,0.5,0.305,0.0,0.84397
1.75,5.5,1.5,0.5,0.305,0.0,0.844478
1.75,5.5,2.0,0.5,0.305,0.0,0.8447319999999999
1.125,6.0,0.0,0.5,0.305,0.29,0.5303439999999999
1.125,6.0,0.25,0.5,0.305,0.258,0.536102
1.125,6.0,0.5,0.5,0.305,0.24,0.539578
1.125,6.0,0.75,0.5,0.305,0.234,0.5419560000000001
1.125,6.0,1.0,0.5,0.305,0.21,0.543948
1.125,6.0,1.25,0.5,0.305,0.202,0.54528
1.125,6.0,1.5,0.5,0.305,0.19,0.547074
1.125,6.0,2.0,0.5,0.305,0.2,0.5481600000000001
1.25,6.0,0.0,0.5,0.305,0.034,0.6155440000000001
1.25,6.0,0.25,0.5,0.305,0.026,0.6210979999999999
1.25,6.0,0.5,0.5,0.305,0.024,0.6253320000000001
1.25,6.0,0.75,0.5,0.305,0.02,0.6276479999999999
1.25,6.0,1.0,0.5,0.305,0.02,0.629554
1.25,6.0,1.25,0.5,0.305,0.022,0.630794
1.25,6.0,1.5,0.5,0.305,0.02,0.6323520000000001
1.25,6.0,2.0,0.5,0.305,0.016,0.633906
1.3125,6.0,0.0,0.5,0.305,0.004,0.66074
1.3125,6.0,0.25,0.5,0.305,0.004,0.666046
1.3125,6.0,0.5,0.5,0.305,0.004,0.66986
1.3125,6.0,0.75,0.5,0.305,0.004,0.672126
1.3125,6.0,1.0,0.5,0.305,0.004,0.672962
1.3125,6.0,1.25,0.5,0.305,0.004,0.6744220000000001
1.3125,6.0,1.5,0.5,0.305,0.004,0.675948
1.3125,6.0,2.0,0.5,0.305,0.004,0.678616
1.375,6.0,0.0,0.5,0.305,0.0,0.6941099999999999
1.375,6.0,0.25,0.5,0.305,0.0,0.69853
1.375,6.0,0.5,0.5,0.305,0.0,0.7018759999999999
1.375,6.0,0.75,0.5,0.305,0.0,0.7040719999999999
1.375,6.0,1.0,0.5,0.305,0.0,0.705136
1.375,6.0,1.25,0.5,0.305,0.0,0.706244
1.375,6.0,1.5,0.5,0.305,0.0,0.7072419999999999
1.375,6.0,2.0,0.5,0.305,0.0,0.70873
1.4375,6.0,0.0,0.5,0.305,0.0,0.728712
1.4375,6.0,0.25,0.5,0.305,0.0,0.7328060000000001
1.4375,6.0,0.5,0.5,0.305,0.0,0.735484
1.4375,6.0,0.75,0.5,0.305,0.0,0.7372420000000001
1.4375,6.0,1.0,0.5,0.305,0.0,0.73853
1.4375,6.0,1.25,0.5,0.305,0.0,0.73937
1.4375,6.0,1.5,0.5,0.305,0.0,0.73973
1.4375,6.0,2.0,0.5,0.305,0.0,0.7416860000000001
1.5,6.0,0.0,0.5,0.305,0.0,0.7553600000000001
1.5,6.0,0.25,0.5,0.305,0.0,0.7587280000000001
1.5,6.0,0.5,0.5,0.305,0.0,0.760858
1.5,6.0,0.75,0.5,0.305,0.0,0.7624460000000001
1.5,6.0,1.0,0.5,0.305,0.0,0.7634879999999999
1.5,6.0,1.25,0.5,0.305,0.0,0.7642659999999999
1.5,6.0,1.5,0.5,0.305,0.0,0.7649320000000001
1.5,6.0,2.0,0.5,0.305,0.0,0.766212
1.75,6.0,0.0,0.5,0.305,0.0,0.8422
1.75,6.0,0.25,0.5,0.305,0.0,0.8433519999999999
1.75,6.0,0.5,0.5,0.305,0.0,0.84437
1.75,6.0,0.75,0.5,0.305,0.0,0.8448340000000001
1.75,6.0,1.0,0.5,0.305,0.0,0.8455139999999999
1.75,6.0,1.25,0.5,0.305,0.0,0.845376
1.75,6.0,1.5,0.5,0.305,0.0,0.845882
1.75,6.0,2.0,0.5,0.305,0.0,0.846342
1.125,2.5,0.0,0.615,0.415,1.0,0.368048
1.125,2.5,0.25,0.615,0.415,0.972,0.396914
1.125,2.5,0.5,0.615,0.415,0.932,0.4159259999999999
1.125,2.5,0.75,0.615,0.415,0.908,0.426618
1.125,2.5,1.0,0.615,0.415,0.888,0.432912
1.125,2.5,1.25,0.615,0.415,0.882,0.435938
1.125,2.5,1.5,0.615,0.415,0.876,0.436154
1.125,2.5,2.0,0.615,0.415,0.898,0.432442
1.25,2.5,0.0,0.615,0.415,0.922,0.430274
1.25,2.5,0.25,0.615,0.415,0.69,0.470976
1.25,2.5,0.5,0.615,0.415,0.484,0.496114
1.25,2.5,0.75,0.615,0.415,0.446,0.507478
1.25,2.5,1.0,0.615,0.415,0.404,0.515592
1.25,2.5,1.25,0.615,0.415,0.376,0.5172640000000001
1.25,2.5,1.5,0.615,0.415,0.378,0.5145259999999999
1.25,2.5,2.0,0.615,0.415,0.448,0.506974
