p,q,tau,k,beta,gamma,mean_r_inf
0.3333333333333333,0.38888888888888884,3,3,0.4,0.2,0.42290300000000003
0.3333333333333333,0.4444444444444444,3,3,0.4,0.2,0.35522
0.3333333333333333,0.5,3,3,0.4,0.2,0.3069160000000001
0.4444444444444444,0.0,3,3,0.4,0.2,0.89458
0.4444444444444444,0.05555555555555555,3,3,0.4,0.2,0.858092
0.4444444444444444,0.1111111111111111,3,3,0.4,0.2,0.812564
0.4444444444444444,0.16666666666666666,3,3,0.4,0.2,0.758111
0.4444444444444444,0.2222222222222222,3,3,0.4,0.2,0.681654
0.4444444444444444,0.2777777777777778,3,3,0.4,0.2,0.593646
0.4444444444444444,0.3333333333333333,3,3,0.4,0.2,0.49112599999999995
0.4444444444444444,0.38888888888888884,3,3,0.4,0.2,0.39657400000000004
0.4444444444444444,0.4444444444444444,3,3,0.4,0.2,0.310117
0.4444444444444444,0.5,3,3,0.4,0.2,0.262998
0.5555555555555556,0.0,3,3,0.4,0.2,0.894794
0.5555555555555556,0.05555555555555555,3,3,0.4,0.2,0.8625170000000001
0.5555555555555556,0.1111111111111111,3,3,0.4,0.2,0.8219659999999999
0.5555555555555556,0.16666666666666666,3,3,0.4,0.2,0.7657959999999999
0.5555555555555556,0.2222222222222222,3,3,0.4,0.2,0.6960899999999999
0.5555555555555556,0.2777777777777778,3,3,0.4,0.2,0.59872
0.5555555555555556,0.3333333333333333,3,3,0.4,0.2,0.47778000000000004
0.5555555555555556,0.38888888888888884,3,3,0.4,0.2,0.33972900000000006
0.5555555555555556,0.4444444444444444,3,3,0.4,0.2,0.26213
0.5555555555555556,0.5,3,3,0.4,0.2,0.246757
0.6666666666666666,0.0,3,3,0.4,0.2,0.894722
0.6666666666666666,0.05555555555555555,3,3,0.4,0.2,0.867184
0.6666666666666666,0.1111111111111111,3,3,0.4,0.2,0.8276579999999999
0.6666666666666666,0.16666666666666666,3,3,0.4,0.2,0.779673
0.6666666666666666,0.2222222222222222,3,3,0.4,0.2,0.710216
0.6666666666666666,0.2777777777777778,3,3,0.4,0.2,0.6066679999999999
0.6666666666666666,0.3333333333333333,3,3,0.4,0.2,0.423514
0.6666666666666666,0.38888888888888884,3,3,0.4,0.2,0.279746
0.6666666666666666,0.4444444444444444,3,3,0.4,0.2,0.25039
0.6666666666666666,0.5,3,3,0.4,0.2,0.248337
0.7777777777777777,0.0,3,3,0.4,0.2,0.8947330000000001
0.7777777777777777,0.05555555555555555,3,3,0.4,0.2,0.868392
0.7777777777777777,0.1111111111111111,3,3,0.4,0.2,0.833481
0.7777777777777777,0.16666666666666666,3,3,0.4,0.2,0.7907090000000001
0.7777777777777777,0.2222222222222222,3,3,0.4,0.2,0.723602
0.7777777777777777,0.2777777777777778,3,3,0.4,0.2,0.581435
0.7777777777777777,0.3333333333333333,3,3,0.4,0.2,0.33658799999999994
0.7777777777777777,0.38888888888888884,3,3,0.4,0.2,0.253027
0.7777777777777777,0.4444444444444444,3,3,0.4,0.2,0.247305
0.7777777777777777,0.5,3,3,0.4,0.2,0.24679200000000004
0.8888888888888888,0.0,3,3,0.4,0.2,0.895164
0.8888888888888888,0.05555555555555555,3,3,0.4,0.2,0.8723889999999999
0.8888888888888888,0.1111111111111111,3,3,0.4,0.2,0.84372
0.8888888888888888,0.16666666666666666,3,3,0.4,0.2,0.804494
0.8888888888888888,0.2222222222222222,3,3,0.4,0.2,0.736441
0.8888888888888888,0.2777777777777778,3,3,0.4,0.2,0.502284
0.8888888888888888,0.3333333333333333,3,3,0.4,0.2,0.27229100000000006
0.8888888888888888,0.38888888888888884,3,3,0.4,0.2,0.249053
0.8888888888888888,0.4444444444444444,3,3,0.4,0.2,0.248482
0.8888888888888888,0.5,3,3,0.4,0.2,0.247611
1.0,0.0,3,3,0.4,0.2,0.895413
1.0,0.05555555555555555,3,3,0.4,0.2,0.8743009999999999
1.0,0.1111111111111111,3,3,0.4,0.2,0.850646
1.0,0.16666666666666666,3,3,0.4,0.2,0.816386
1.0,0.2222222222222222,3,3,0.4,0.2,0.7263310000000001
1.0,0.2777777777777778,3,3,0.4,0.2,0.370526
1.0,0.3333333333333333,3,3,0.4,0.2,0.25070899999999996
1.0,0.38888888888888884,3,3,0.4,0.2,0.248394
1.0,0.4444444444444444,3,3,0.4,0.2,0.24781299999999998
1.0,0.5,3,3,0.4,0.2,0.24909999999999996
